time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,2.038,-0.00179935,2.6228,3,0,2,2.038,-0.00179935,1.95435,0,2.29714,0,0.0998652,-0.00580932,-0.0654029,-0,2.4,0,0.0998652,-0.00580932,-0.0654029
0.00997608,2.87133,0.0228875,2.65596,2.039,-0.00185779,2.62215,2.9999,0.0239124,2,2.039,-0.00185779,1.95371,-0.01831,2.29706,0,0.100984,-0.00587808,-0.0620177,-0.0191299,2.39992,0,0.100984,-0.00587808,-0.0620177
0.0200882,2.87105,0.0461768,2.65596,2.04002,-0.00191696,2.62162,2.99961,0.0482446,2,2.04002,-0.00191696,1.95318,-0.0369414,2.29684,0,0.102129,-0.00596165,-0.0405764,-0.0385956,2.39969,0,0.102129,-0.00596165,-0.0405764
0.0300577,2.87059,0.0690699,2.65596,2.04105,-0.00197702,2.62142,2.99913,0.0721628,2,2.04105,-0.00197702,1.95297,-0.0552559,2.29647,0,0.103244,-0.00604639,0.00340266,-0.0577303,2.39931,0,0.103242,-0.0060464,0.00340266
0.0401302,2.86994,0.0922363,2.65596,2.04208,-0.00203767,2.62171,2.99845,0.0963666,2,2.04208,-0.00203791,1.95327,-0.0737891,2.29595,0,0.104962,-0.00601584,0.0541256,-0.0770933,2.39876,0,0.104362,-0.00613489,0.0541256
0.0500444,2.86911,0.115055,2.65596,2.04316,-0.00209228,2.6224,2.99759,0.120207,2,2.04313,-0.00209969,1.95395,-0.0920439,2.29529,0,0.110014,-0.0044045,0.078909,-0.0961656,2.39807,0,0.105488,-0.00621732,0.0789091
0.0599523,2.86811,0.137917,2.65596,2.0443,-0.00211013,2.62325,2.99654,0.144093,2,2.04419,-0.00216227,1.95481,-0.110333,2.29448,0,0.120433,0.00185317,0.091659,-0.115274,2.39723,0,0.106672,-0.0062994,0.0916619
0.0700447,2.86689,0.161154,2.65596,2.04559,-0.00203256,2.62423,2.99527,0.16837,2,2.04527,-0.00222564,1.95579,-0.128923,2.29351,0,0.13706,0.0147774,0.104777,-0.134696,2.39622,0,0.107885,-0.00636847,0.104797
0.0799981,2.86553,0.18387,2.65596,2.04706,-0.00179976,2.62533,2.99384,0.192104,2,2.04635,-0.00228947,1.95689,-0.147096,2.29242,0,0.157666,0.0321593,0.112882,-0.153683,2.39507,0,0.109152,-0.00638919,0.112961
0.0899742,2.86394,0.207149,2.65596,2.04874,-0.00138258,2.62646,2.99218,0.216425,2,2.04745,-0.0023533,1.95801,-0.165719,2.29115,-3.6549e-19,0.179682,0.0518623,0.111334,-0.17314,2.39375,0,0.11048,-0.006369,0.111553
0.100063,2.8622,0.229907,2.65596,2.05066,-0.00074666,2.62757,2.99037,0.240202,2,2.04856,-0.00241657,1.95913,-0.183925,2.28976,0,0.205414,0.0761986,0.111875,-0.192161,2.39229,0,0.111877,-0.00626821,0.112376
0.109986,2.86025,0.253036,2.65596,2.05287,0.000159119,2.6287,2.98833,0.264367,2,2.04969,-0.00247817,1.96027,-0.202429,2.2882,-3.6549e-19,0.235718,0.105877,0.115701,-0.211493,2.39066,0,0.113377,-0.00602669,0.116724
0.120032,2.85808,0.276467,2.65596,2.05539,0.00138988,2.62989,2.98606,0.288847,2,2.05083,-0.00253655,1.96147,-0.221174,2.28646,0,0.270858,0.141282,0.122662,-0.231078,2.38885,0,0.115071,-0.00561254,0.124589
0.129987,2.85584,0.298733,2.65596,2.0583,0.00300512,2.63117,2.98372,0.31211,2,2.05199,-0.00258964,1.96277,-0.238986,2.28467,0,0.311025,0.182806,0.132499,-0.249688,2.38698,0,0.117055,-0.00495765,0.135902
0.140038,2.85332,0.321901,2.65596,2.06163,0.00506675,2.63255,2.98109,0.336316,2,2.05317,-0.00263463,1.9642,-0.257521,2.28266,-3.6549e-19,0.3561,0.230558,0.144252,-0.269053,2.38487,0,0.119374,-0.00398471,0.149951
0.150059,2.85061,0.345037,2.65596,2.06544,0.00763727,2.63406,2.97826,0.360487,2,2.05438,-0.00266798,1.96578,-0.276029,2.28049,0,0.405519,0.2846,0.157322,-0.28839,2.38261,0,0.122151,-0.00260595,0.16644
0.160098,2.84779,0.367581,2.65596,2.06975,0.0107792,2.6357,2.97532,0.384041,2,2.05562,-0.00268501,1.96754,-0.294065,2.27824,-3.6549e-19,0.458075,0.344822,0.171132,-0.307233,2.38025,0,0.125463,-0.000702005,0.185132
0.170075,2.84473,0.390567,2.65596,2.0746,0.0145539,2.63748,2.97212,0.408056,2,2.05689,-0.00267983,1.96949,-0.312453,2.27579,0,0.512676,0.411112,0.185265,-0.326445,2.3777,0,0.129397,0.0018622,0.205988
0.180033,2.84158,0.412868,2.65596,2.08001,0.0190209,2.6394,2.96883,0.431356,2,2.05821,-0.00264518,1.97166,-0.330295,2.27327,0,0.568326,0.483247,0.199256,-0.345085,2.37506,0,0.134086,0.00521035,0.228945
0.190063,2.83818,0.435654,2.65596,2.08597,0.0242373,2.64146,2.96527,0.455163,2,2.05957,-0.0025725,1.97408,-0.348523,2.27054,-3.6549e-19,0.623943,0.560919,0.212682,-0.36413,2.37222,0,0.139657,0.00949628,0.253988
