time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.66488,0.00855767,2.62447,0,0,2,2.66488,0.00855767,1.95603,2.29518,1.98071,0,1.7633,0.0290967,-0.065751,2.4,2.4,0,1.7633,0.0290967,-0.065751
0.00992621,0.0228461,0.0197153,2.66843,2.68262,0.00885137,2.62382,0.0238895,0.0238887,2,2.68262,0.00885137,1.95537,2.29511,1.98049,-0.00278093,1.78381,0.029613,-0.0633734,2.39992,2.3997,0,1.78381,0.029613,-0.0633734
0.0199488,0.0458677,0.0395788,2.66839,2.70056,0.00914954,2.62326,0.0479623,0.0479562,2,2.70056,0.00914954,1.95482,2.29491,1.9798,-0.00557961,1.80424,0.0300107,-0.0441693,2.39969,2.39877,0,1.80424,0.0300107,-0.0441693
0.0299667,0.0689451,0.0594835,2.66832,2.7187,0.00945162,2.62301,0.0720932,0.0720724,2,2.7187,0.00945162,1.95457,2.29457,1.97866,-0.00837777,1.82453,0.0303983,-0.00226167,2.39931,2.39723,0,1.82453,0.0303983,-0.00226167
0.039932,0.091671,0.079075,2.66822,2.73704,0.00975773,2.62325,0.0958562,0.0958073,2,2.73705,0.00975761,1.95481,2.29411,1.97709,-0.0111226,1.84422,0.0308673,0.0491298,2.39877,2.3951,0,1.84466,0.0308014,0.0491298
0.050235,0.115543,0.0996398,2.66809,2.75557,0.0100729,2.6239,0.120817,0.120719,2,2.75559,0.0100679,1.95546,2.29348,1.97495,-0.0139905,1.86059,0.0325892,0.0763357,2.39805,2.39222,0,1.86459,0.0312727,0.0763358
0.0599465,0.137696,0.118708,2.66794,2.77424,0.0104232,2.62474,0.14398,0.143814,2,2.77434,0.0103833,1.95629,2.29277,1.97253,-0.0166346,1.87142,0.0383717,0.090347,2.39723,2.38894,0,1.8845,0.0318124,0.0903494
0.0699768,0.160841,0.138609,2.66776,2.79298,0.0108612,2.62571,0.168179,0.167914,2,2.79328,0.0107043,1.95726,2.29189,1.96954,-0.0193756,1.87524,0.0503096,0.104722,2.39623,2.38492,0,1.9043,0.0324011,0.10474
0.079954,0.183593,0.158148,2.66756,2.81173,0.0114445,2.62682,0.191966,0.191572,2,2.81242,0.0110315,1.95838,2.29089,1.96615,-0.0220453,1.87388,0.0667676,0.115894,2.39508,2.38035,0,1.92396,0.0330472,0.115967
0.0899297,0.206586,0.177868,2.66732,2.83045,0.0122036,2.62799,0.216005,0.215444,2,2.83176,0.0113655,1.95955,2.28975,1.96226,-0.024715,1.8702,0.0855957,0.118316,2.39377,2.37512,0,1.9434,0.0337588,0.118525
