time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.02736,0.0268746,2.62159,0,0,2,2.02736,0.0268746,1.95315,2.29518,1.98071,0,0.0678849,0.0676035,-0.0630853,2.4,2.4,0,0.0678849,0.0676035,-0.0630853
0.0100238,0.0229544,0.0198088,2.66843,2.02804,0.0275545,2.62097,0.0240027,0.0240019,2,2.02804,0.0275545,1.95252,2.29511,1.98048,-0.00279411,0.0686145,0.0683616,-0.0596733,2.39992,2.39969,0,0.0686145,0.0683616,-0.0596733
0.0199961,0.0459596,0.0396581,2.66839,2.02873,0.0282419,2.62046,0.0480585,0.0480523,2,2.02873,0.0282418,1.95201,2.29491,1.9798,-0.00559078,0.0692677,0.0691376,-0.0396536,2.39969,2.39877,0,0.0693313,0.0691015,-0.0396536
0.030068,0.0690141,0.059543,2.66832,2.02942,0.0289384,2.62025,0.0721654,0.0721445,2,2.02943,0.0289364,1.95181,2.29457,1.97866,-0.00838612,0.0691231,0.0702712,0.00272283,2.39931,2.39722,0,0.0700147,0.0698171,0.00272284
0.0400344,0.0921075,0.0794511,2.66822,2.0301,0.02965,2.62056,0.0963126,0.0962629,2,2.03013,0.0296381,1.95212,2.2941,1.97705,-0.0111752,0.0669449,0.0722181,0.0582868,2.39876,2.39505,0,0.0706842,0.0705202,0.058287
0.0499821,0.114931,0.0991132,2.6681,2.03075,0.0303877,2.6213,0.120177,0.120081,2,2.03084,0.0303468,1.95286,2.2935,1.97501,-0.0139173,0.0614324,0.075757,0.0860719,2.39807,2.3923,0,0.0713308,0.0712112,0.0860735
0.0599492,0.13772,0.118729,2.66794,2.03132,0.0311789,2.62224,0.144005,0.143839,2,2.03156,0.0310623,1.95379,2.29277,1.97252,-0.0166375,0.0507464,0.0834045,0.100186,2.39723,2.38894,0,0.0719495,0.071898,0.100195
0.0699372,0.160656,0.13845,2.66776,2.03174,0.0320772,2.62332,0.167986,0.167722,2,2.03228,0.0317848,1.95487,2.2919,1.96956,-0.0193539,0.032927,0.0973106,0.116158,2.39623,2.38495,0,0.0725323,0.0725984,0.1162
0.0800077,0.183879,0.158394,2.66755,2.03196,0.0331383,2.62454,0.192265,0.19187,2,2.03301,0.0325144,1.9561,2.29088,1.9661,-0.0220788,0.0105688,0.11515,0.126368,2.39507,2.38028,0,0.0730374,0.0733213,0.126505
0.0900208,0.206843,0.178089,2.66732,2.03195,0.0343831,2.62579,0.216273,0.215711,2,2.03374,0.0332514,1.95735,2.28973,1.96222,-0.0247447,-0.0121779,0.1342,0.122608,2.39376,2.37505,0,0.0734614,0.0740929,0.122938
0.10005,0.229934,0.19786,2.66706,2.03171,0.0358343,2.627,0.240412,0.239639,2,2.03447,0.0339964,1.95856,2.28844,1.95785,-0.0273931,-0.0375561,0.15672,0.118545,2.39228,2.36917,0,0.0737504,0.0749219,0.119231
0.110096,0.252908,0.217498,2.66677,2.03119,0.0375314,2.62817,0.264428,0.263399,2,2.03521,0.0347503,1.95974,2.28702,1.95304,-0.029993,-0.0658213,0.18339,0.116458,2.39066,2.36271,0,0.0738647,0.0758823,0.117746
0.120032,0.275526,0.236794,2.66646,2.03038,0.0395162,2.62933,0.28807,0.286739,2,2.03595,0.0355145,1.96092,2.28549,1.94785,-0.0325149,-0.0963495,0.214328,0.115997,2.38891,2.35574,0,0.0737605,0.0769912,0.118237
0.130102,0.298806,0.256612,2.66611,2.02926,0.0418323,2.63049,0.312402,0.310704,2,2.03669,0.0362907,1.96211,2.28378,1.94203,-0.0350684,-0.128426,0.249615,0.116757,2.38695,2.34795,0,0.0733691,0.0782771,0.12042
0.14003,0.3213,0.275718,2.66576,2.02781,0.0445228,2.63167,0.335912,0.333799,2,2.03742,0.0370809,1.96333,2.28199,1.93596,-0.0374921,-0.161298,0.289216,0.118038,2.38491,2.33982,0,0.072637,0.0798035,0.123733
0.150047,0.344075,0.295016,2.66537,2.02603,0.0476311,2.63286,0.359714,0.357119,2,2.03814,0.0378878,1.96459,2.28004,1.92936,-0.0398995,-0.194421,0.333171,0.119525,2.38268,2.33099,0,0.07152,0.0816367,0.12801
0.160038,0.366741,0.31417,2.66496,2.02392,0.0512007,2.63406,0.383399,0.380255,2,2.03885,0.0387149,1.9659,2.27796,1.92232,-0.0422458,-0.227289,0.38147,0.120809,2.38032,2.3216,0,0.0699782,0.083869,0.133009
0.17006,0.389731,0.333542,2.66452,2.02149,0.0552745,2.63527,0.407421,0.403647,2,2.03954,0.0395668,1.96725,2.27571,1.91472,-0.0445724,-0.259417,0.433989,0.12137,2.37776,2.31147,0,0.0679804,0.0865809,0.138384
0.179955,0.412913,0.353016,2.66406,2.01874,0.059894,2.63648,0.431642,0.427151,2,2.0402,0.0404483,1.96866,2.2733,1.90657,-0.0468614,-0.290448,0.490566,0.120802,2.37503,2.30063,0,0.0654727,0.0898143,0.143911
0.190035,0.435447,0.371884,2.66358,2.01568,0.0650998,2.63768,0.455183,0.449913,2,2.04084,0.0413652,1.97013,2.27082,1.89819,-0.0490289,-0.320197,0.551244,0.11903,2.37221,2.2895,0,0.0624063,0.0936724,0.149719
0.199938,0.457729,0.390477,2.66309,2.01234,0.0709332,2.63886,0.478459,0.472334,2,2.04145,0.0423242,1.97166,2.26823,1.88945,-0.0511139,-0.348584,0.616112,0.116147,2.36928,2.27791,0,0.0587209,0.0982578,0.156124
0.210046,0.480601,0.409494,2.66256,2.00872,0.0774345,2.64,0.502348,0.495255,2,2.04202,0.0433333,1.97326,2.26543,1.88,-0.0531916,-0.375382,0.684692,0.112128,2.36611,2.26541,0,0.0543798,0.103709,0.163306
0.220047,0.503254,0.428256,2.66202,2.00484,0.0846359,2.6411,0.526007,0.517858,2,2.04254,0.0444015,1.97493,2.26251,1.87018,-0.0551847,-0.400362,0.755984,0.106911,2.36282,2.25244,0,0.0492947,0.110124,0.171364
0.229984,0.525889,0.446928,2.66146,2.00072,0.0925599,2.64213,0.549645,0.540341,2,2.043,0.0455394,1.97669,2.25946,1.85989,-0.0571098,-0.42329,0.829057,0.100564,2.35938,2.23887,0,0.0434155,0.117638,0.180487
0.239962,0.548498,0.465498,2.66088,1.99638,0.10122,2.6431,0.573252,0.562689,2,2.0434,0.0467585,1.97854,2.25626,1.84914,-0.0589641,-0.443973,0.903183,0.0932003,2.35578,2.22474,0,0.036702,0.126422,0.190868
0.250002,0.571133,0.484006,2.66028,1.99185,0.110625,2.644,0.596883,0.58495,2,2.04373,0.0480725,1.98051,2.25292,1.8379,-0.0607502,-0.462283,0.977742,0.0849828,2.35202,2.20999,0,0.0290986,0.136627,0.202708
0.260009,0.593473,0.502188,2.65967,1.98714,0.120774,2.6448,0.620205,0.606807,2,2.04398,0.0494962,1.9826,2.24947,1.82634,-0.0624421,-0.478036,1.05185,0.0758357,2.34815,2.19485,0,0.0205705,0.148386,0.215879
0.270054,0.615925,0.520371,2.65903,1.98229,0.131658,2.64551,0.643641,0.628653,2,2.04414,0.0510457,1.98483,2.24587,1.81425,-0.0640698,-0.491159,1.12487,0.0658598,2.34411,2.17905,0,0.0110609,0.161802,0.230381
0.280031,0.638727,0.538743,2.65837,1.97733,0.143266,2.64612,0.667439,0.650711,2,2.0442,0.0527383,1.98721,2.24206,1.80149,-0.0656467,-0.501596,1.19629,0.0551403,2.33985,2.16241,0,0.000541558,0.177028,0.246139
0.29006,0.661577,0.557051,2.6577,1.97227,0.155578,2.64661,0.691284,0.672681,2,2.04415,0.0545928,1.98976,2.23809,1.7882,-0.0671484,-0.509285,1.26571,0.0437941,2.33541,2.14513,0,-0.0109743,0.194213,0.263053
0.300072,0.683667,0.574651,2.65703,1.96715,0.168572,2.64699,0.714333,0.693788,2,2.04398,0.0566296,1.99248,2.2341,1.77489,-0.068524,-0.514234,1.33279,0.0319144,2.33097,2.12785,0,-0.0235093,0.213496,0.280949
0.310052,0.705683,0.59209,2.65634,1.962,0.182224,2.64725,0.737302,0.714688,2,2.04367,0.0588701,1.99538,2.22998,1.76115,-0.0698192,-0.516442,1.39718,0.0195856,2.32639,2.11007,0,-0.0370405,0.234972,0.29958
0.320103,0.728235,0.609845,2.65563,1.95683,0.196506,2.64738,0.760827,0.735954,2,2.04323,0.0613365,1.99847,2.22562,1.7466,-0.0710666,-0.515944,1.45851,0.00687563,2.32154,2.09128,0,-0.0515347,0.258683,0.318636
0.330023,0.750625,0.627358,2.65491,1.95169,0.211384,2.64738,0.784181,0.756917,2,2.04264,0.0640515,2.00175,2.22113,1.73166,-0.0722243,-0.512797,1.51664,-0.0059752,2.31656,2.07203,0,-0.0669663,0.284712,0.337956
0.339992,0.772065,0.64402,2.65421,1.94658,0.226827,2.64726,0.806541,0.776847,2,2.04189,0.0670386,2.00523,2.21669,1.7169,-0.0732568,-0.507011,1.57143,-0.0188641,2.31164,2.05306,0,-0.0832291,0.313102,0.357216
0.349986,0.794297,0.661178,2.65347,1.94155,0.242801,2.64701,0.829723,0.797358,2,2.04097,0.0703214,2.0089,2.21193,1.70112,-0.0742478,-0.498684,1.62269,-0.0318245,2.30638,2.03283,0,-0.100238,0.343831,0.375924
0.360044,0.816484,0.67818,2.65272,1.93662,0.25927,2.64663,0.852857,0.817668,2,2.03988,0.0739233,2.01275,2.20703,1.68489,-0.0751555,-0.487925,1.6705,-0.0443004,2.30098,2.01207,0,-0.118021,0.376962,0.394189
0.370016,0.838499,0.694923,2.65196,1.9318,0.2762,2.64612,0.875808,0.837655,2,2.03861,0.0778688,2.01678,2.20202,1.6683,-0.075975,-0.474781,1.71497,-0.0559377,2.29545,1.99091,0,-0.136524,0.412527,0.411916
0.380075,0.860509,0.711533,2.6512,1.92713,0.293558,2.64551,0.89875,0.857471,2,2.03715,0.0821817,2.02098,2.19685,1.65124,-0.0767131,-0.459323,1.75602,-0.0666725,2.28977,1.9692,0,-0.155623,0.450438,0.428711
0.389985,0.882574,0.72805,2.65042,1.92262,0.311309,2.64479,0.921747,0.877161,2,2.0355,0.0868852,2.02535,2.19151,1.63365,-0.077371,-0.441639,1.79363,-0.0763485,2.28391,1.94687,0,-0.175213,0.490625,0.444273
0.399987,0.904569,0.744376,2.64964,1.91831,0.32942,2.64399,0.944667,0.896611,2,2.03364,0.0920021,2.02986,2.18603,1.61564,-0.0779448,-0.421703,1.82796,-0.0843943,2.27791,1.92406,0,-0.195241,0.533123,0.458716
0.410016,0.926167,0.760269,2.64887,1.9142,0.347857,2.64311,0.967172,0.915532,2,2.03159,0.0975549,2.03452,2.18049,1.59747,-0.0784283,-0.399526,1.85902,-0.0906124,2.27186,1.90111,0,-0.215606,0.577793,0.471807
0.420026,0.947956,0.77616,2.64808,1.91032,0.366589,2.64218,0.989873,0.934436,2,2.02933,0.103565,2.0393,2.17475,1.57867,-0.0788355,-0.375142,1.88682,-0.0948028,2.26559,1.87741,0,-0.236182,0.624525,0.483331
0.430007,0.969722,0.791885,2.64729,1.9067,0.385581,2.64122,1.01255,0.95313,2,2.02687,0.11005,2.04417,2.16886,1.55941,-0.0791614,-0.348915,1.91101,-0.0979686,2.25917,1.8532,0,-0.256655,0.672722,0.492059
0.440013,0.991343,0.807355,2.6465,1.90335,0.404797,2.64023,1.03507,0.971508,2,2.0242,0.117023,2.04913,2.16284,1.53979,-0.0794051,-0.320981,1.93162,-0.10024,2.25263,1.82861,0,-0.276823,0.722118,0.497629
0.449951,1.01311,0.822774,2.6457,1.90029,0.424202,2.63922,1.05774,0.989813,2,2.02133,0.124496,2.05412,2.15662,1.51956,-0.07957,-0.291307,1.94884,-0.100968,2.24588,1.8033,0,-0.296669,0.77271,0.500372
0.460029,1.03451,0.837774,2.64491,1.89753,0.443763,2.63821,1.08002,1.00761,2,2.01827,0.13248,2.05912,2.15035,1.4992,-0.0796533,-0.26004,1.96268,-0.10021,2.23908,1.77789,0,-0.316072,0.824234,0.500067
0.469962,1.0559,0.852606,2.64411,1.89509,0.463445,2.63722,1.1023,1.02519,2,2.01501,0.140983,2.06411,2.14392,1.47838,-0.0796588,-0.227205,1.97323,-0.0976685,2.23212,1.75197,0,-0.334958,0.876577,0.496817
0.479974,1.07737,0.867323,2.64331,1.89299,0.483216,2.63626,1.12464,1.04263,2,2.01157,0.150012,2.06905,2.1373,1.45701,-0.0795863,-0.193093,1.98047,-0.0938966,2.22498,1.72543,0,-0.353144,0.92929,0.490147
0.489983,1.09885,0.881878,2.64251,1.89123,0.503043,2.63534,1.147,1.05986,2,2.00795,0.159569,2.0739,2.13051,1.43515,-0.0794358,-0.157868,1.98447,-0.089126,2.21766,1.69834,0,-0.370485,0.98208,0.479905
0.49994,1.12014,0.896132,2.64172,1.88983,0.522895,2.63448,1.16916,1.07672,2,2.00416,0.169653,2.07863,2.12362,1.41301,-0.0792101,-0.121656,1.98534,-0.0832923,2.21024,1.67097,0,-0.386958,1.0348,0.466205
0.509983,1.14106,0.90997,2.64094,1.8888,0.54274,2.63368,1.19094,1.09308,2,2.00022,0.180264,2.08321,2.11668,1.39078,-0.0789143,-0.084571,1.98315,-0.0764126,2.20279,1.64356,0,-0.402516,1.08729,0.449145
0.520043,1.16243,0.923915,2.64014,1.88815,0.562548,2.63296,1.21317,1.10955,2,1.99612,0.191398,2.0876,2.10942,1.36761,-0.0785371,-0.0467539,1.978,-0.0686654,2.19501,1.61505,0,-0.417092,1.13937,0.428763
0.53001,1.18325,0.937323,2.63937,1.88787,0.58229,2.63231,1.23483,1.12538,2,1.99188,0.203049,2.09178,2.10219,1.34458,-0.0780969,-0.00840331,1.97001,-0.0603995,2.18726,1.58676,0,-0.430612,1.19081,0.405052
0.540024,1.20425,0.950665,2.63859,1.88798,0.601939,2.63175,1.25669,1.14112,2,1.98751,0.215211,2.09569,2.09472,1.32088,-0.0775806,0.0304848,1.95921,-0.0513519,2.17928,1.55772,0,-0.4431,1.24162,0.378409
0.549984,1.22532,0.963853,2.63781,1.88848,0.621466,2.63128,1.27861,1.15667,2,1.98302,0.227879,2.09933,2.08706,1.29663,-0.0769905,0.0698441,1.94568,-0.0414998,2.17111,1.52808,0,-0.454559,1.2918,0.349104
0.560049,1.24627,0.976764,2.63704,1.88938,0.640844,2.63092,1.30039,1.17188,2,1.97842,0.241044,2.10267,2.07927,1.27207,-0.0763328,0.109428,1.92958,-0.0313718,2.16281,1.49812,0,-0.464926,1.34117,0.317143
0.570048,1.26689,0.989286,2.63629,1.89067,0.660049,2.63066,1.32185,1.18662,2,1.97372,0.254699,2.10567,2.07143,1.24742,-0.0756162,0.149064,1.91104,-0.0212754,2.15447,1.46811,0,-0.474195,1.38966,0.282686
0.580057,1.28793,1.00185,2.63552,1.89236,0.679057,2.6305,1.34373,1.2014,2,1.96894,0.268835,2.10831,2.06326,1.22182,-0.0748159,0.188844,1.89002,-0.0106644,2.14579,1.43701,0,-0.48247,1.43754,0.246347
0.59006,1.30825,1.01378,2.63479,1.89445,0.697842,2.63044,1.36486,1.21543,2,1.96408,0.283447,2.11059,2.05519,1.19664,-0.0739766,0.228531,1.86671,-4.47383e-05,2.13724,1.40648,0,-0.489733,1.48474,0.208225
