time,fl_true_x,fl_true_y,fl_true_z,fl_est_x,fl_est_y,fl_est_z,fq_true_x,fq_true_y,fq_true_z,fq_est_x,fq_est_y,fq_est_z,wind_x,wind_y,wind_z
1764392523.9557297,-0.00035184661656945777,0.060735685456794135,-0.0024267598368715943,-0.031045174161001592,0.10284967013228752,0.12762620216334677,0.0055158764533090815,0.04054529662627205,-0.0013472148304867649,-0.07014946054914792,-0.01262072548310774,0.218347791040144,0.0,0.0,0.0
1764392523.9655342,-0.00017471600955019963,0.0604850953866391,-0.0023635593027955377,-0.029819509945169586,0.09962905655029367,0.12782567558607127,0.005862437372046184,0.040403519126958845,-0.0011953699955709622,-0.07033690920977559,-0.011230231970288107,0.22102382119816444,0.0,0.0,0.0
1764392523.975562,-3.351459671469129e-06,0.060210256723033984,-0.002098559999341394,-0.02863517502065221,0.09662180363008985,0.12825967095874663,0.006173138349740981,0.04024954295318755,-0.0008778863734396825,-0.07054142771477166,-0.009924634049444984,0.2236154921943974,0.0,0.0,0.0
1764392523.9854007,0.00018003944404043233,0.05990639035672525,-0.00187160466962639,-0.027605823805653632,0.09407301728833964,0.12862687895341712,0.006485019825907425,0.04008380272698712,-0.0005904556575654778,-0.07063174995046291,-0.008843958524383008,0.22573960277856173,0.0,0.0,0.0
1764392523.9956064,0.00037593960021313456,0.05957252178398778,-0.0016838646098168758,-0.026698825043070223,0.09189600929522901,0.12888169980170666,0.006797906156243997,0.039905328875014266,-0.00033432599605144115,-0.0706198729219997,-0.007952506492775485,0.22742984064025287,0.0,0.0,0.0
1764392524.0057619,0.0005850515330238497,0.059207432652224744,-0.0015385028572403741,-0.025890146634166403,0.09001932931934019,0.12904135031150302,0.007111970812932051,0.03971331298686187,-0.0001124637322628585,-0.07052420246938587,-0.007220098961145949,0.22875872843018039,0.0,0.0,0.0
1764392524.015404,0.0008074709365132066,0.05881057101541157,-0.0014323280200109344,-0.025159205520849676,0.08838334257366554,0.12911308632858615,0.007426736949298974,0.03950723051599744,7.733378596030521e-05,-0.07035877537133237,-0.006622334445548113,0.22978149841673517,0.0,0.0,0.0
1764392524.025726,0.0010426907808363975,0.05838224398992006,-0.001356741208545466,-0.024490198653817217,0.086940160479619,0.1291154054038464,0.007740794584341309,0.03928649975918792,0.00024168700622651914,-0.07013708876094013,-0.006138739944812559,0.23055422992669325,0.0,0.0,0.0
1764392524.035334,0.0012904169640954141,0.057922804465969105,-0.0013066529588639244,-0.023869981434584697,0.08565051557053284,0.12906081895049065,0.008053140980783564,0.039050798301460986,0.0003843094243640502,-0.06987009246786899,-0.005752230053437175,0.23112095123275503,0.0,0.0,0.0
1764392524.0454953,0.0018215390684692108,0.056913657557755765,-0.0012612796873128786,-0.023288002901377773,0.08448259501457932,0.12896125215701776,0.008668597411255084,0.038535305361864856,0.0006202543637223854,-0.0695673530977709,-0.005448164849276987,0.23151924386369413,0.0,0.0,0.0
1764392524.0556824,0.0015501720792725356,0.05743300277884422,-0.0012762520212046531,-0.02273565182751311,0.0834105119382411,0.1288262695704042,0.00836260286551719,0.038800294487594415,0.0005094843000380316,-0.06923660255138696,-0.005214205220109659,0.23177979132161014,0.0,0.0,0.0
1764392524.0655608,0.002104090432903097,0.05636569656841057,-0.0012581977627355977,-0.02220590994374034,0.08241322788370804,0.1286635175463237,0.008970667779940515,0.03825582795024619,0.0007191012550285269,-0.06888414596610776,-0.005040375935338966,0.2319276091525243,0.0,0.0,0.0
1764392524.0754766,0.002397354031603711,0.05579017631499939,-0.0012637995607068847,-0.02169311423730205,0.08147373471180566,0.12847947499482995,0.009268198794223515,0.03796188794404212,0.0008082257823578272,-0.06851545724639893,-0.00491862946494382,0.2319833186045594,0.0,0.0,0.0
1764392524.0854461,0.002700923368101985,0.05518810589947645,-0.0012760141423069937,-0.02119261748986515,0.08057825217140288,0.12827894078017882,0.009560541819161055,0.03765379326854928,0.0008888480511828358,-0.06813530051140984,-0.004842045795544335,0.23196324955350942,1.7655555009420177e-08,1.7655555009420177e-08,0.0
1764392524.095347,0.0030143460820088964,0.054560589379707244,-0.0012929040597961382,-0.02070064166439814,0.07971571452710156,0.128065752121741,0.00984739201834078,0.037331866005071816,0.0009621333471839674,-0.06774749384007238,-0.004804728139090705,0.23188059013670387,1.440775973968289e-07,1.440775973968289e-07,0.0
1764392524.1056767,0.0033371521430103396,0.05390878226833749,-0.001312831191392858,-0.02021412667524486,0.0788772400057356,0.12784301973521975,0.010128659368399682,0.036996224119561695,0.0010290594776390595,-0.0673549209535634,-0.0048018631453301056,0.23174605596557485,4.892840898259775e-07,4.892840898259775e-07,0.0
1764392524.1154506,0.0036688147246310664,0.053233940422511,-0.0013341402438167842,-0.01973064208355166,0.07805585086573535,0.12761348306830428,0.010403926672107974,0.03664692324023064,0.0010906046775286864,-0.06696011734139302,-0.004829481473028516,0.23156848145097386,1.162991442153622e-06,1.162991442153622e-06,0.0
1764392524.1255057,0.004008881362737896,0.052537212673553026,-0.0013560329809740534,-0.019248187963048075,0.07724590328719538,0.12737891657973144,0.010672623431777904,0.036284135125191776,0.001146981366596889,-0.06656557059806142,-0.004884186630947904,0.2313545147637671,2.274660129191953e-06,2.274660129191953e-06,0.0
1764392524.1352708,0.004356876252965799,0.051819785344198586,-0.0013778146207882166,-0.01876515964927187,0.07644288681684613,0.1271405857604669,0.010934926683239138,0.03590849888360336,0.0011984187426980874,-0.06617275312065032,-0.004962546447352181,0.23110936842788196,3.933470239748746e-06,3.933470239748746e-06,0.0
1764392524.1453617,0.00471227701431918,0.051082920626395696,-0.0013987158307098907,-0.018280339075586356,0.07564327320959398,0.12689967428812396,0.011190889208998177,0.035520036725690436,0.0012452760818896342,-0.0657826975226634,-0.0050619537963231195,0.23083741535223062,6.248326850115243e-06,6.248326850115243e-06,0.0
1764392524.1556418,0.006635766475240274,0.06968011734122559,0.005832281842454525,-0.016543350618111626,0.09482188247704375,0.13406382446381046,0.014400936638920165,0.05189523267858741,0.008253858416748515,-0.06263723421934479,0.011880663667612958,0.23754878654798775,0.012510565803470436,0.3913888821840153,0.2789963213188136
1764392524.1653726,0.006252881753451355,0.06908729459355029,0.005705155275461716,-0.01585263804838377,0.09383113462972484,0.13393217294407242,0.01404724916309119,0.05114321662744361,0.008019689459810386,-0.062077341488802874,0.01163471319550577,0.2373665791626151,0.01732232007665475,0.3905914884571371,0.2850185535516956
1764392524.1754153,0.007180484534362669,0.06874939596387626,0.006027373417995034,-0.015320601043314399,0.0923456113958275,0.13285943792233113,0.014789399969655547,0.0513994266862188,0.00850829065796489,-0.06173182523548954,0.010884366144327522,0.2363082213552604,0.017256810176824306,0.38236534104384373,0.25724594621006935
1764392524.1853657,0.0077356923285663,0.06716819349852346,0.005190111489716416,-0.014497254692761447,0.0918276958120908,0.1331299769331539,0.01510746231574892,0.05029885147052622,0.007812822542312556,-0.06103147920050362,0.01104930480646233,0.23646676956465365,0.02564053479830537,0.3897525023751634,0.27737584682161837
1764392524.1954758,0.008744115356388034,0.06616125090081464,0.0058001139486257335,-0.013740702713364127,0.09107418976163117,0.13375746878503111,0.015913870533011045,0.0498254349868329,0.008436159215096863,-0.0604105802881226,0.01101991162732105,0.2369288886963053,0.03166802450349991,0.3922010202395846,0.31119087350685387
1764392524.2056983,0.009050256436934932,0.06524586626188342,0.006803251837001255,-0.012908945748495722,0.0893391533895184,0.13395645588550295,0.016064908618492784,0.049352260948830724,0.009396113403450305,-0.05980228977378278,0.01014649747353593,0.2369711316421515,0.04281372122149638,0.37614565110422554,0.33111775578143215
1764392524.2153673,0.009728013255942112,0.06392106339508327,0.006984515016623974,-0.012772066505002925,0.08906788037570024,0.13403589424828746,0.016509334548616084,0.048534860574963805,0.009606924243587682,-0.05977832143409824,0.010386015140041414,0.23690916250067304,0.024073824178358627,0.39055403149265644,0.3440120574180266
1764392524.2254016,0.009871500972826104,0.06325214879889017,0.007207005604903182,-0.011960978616759375,0.08827972628175759,0.13441484558005057,0.016473746243339756,0.04819147666357157,0.009847946231340157,-0.05914966108506302,0.010297402687649615,0.2371181366970732,0.03145232128620827,0.3926365796762991,0.36902740498868664
1764392524.2354097,0.010513623858541911,0.06198410972047536,0.007892012124999872,-0.01095902038961072,0.08666810255957771,0.13460801132388,0.016883067313081278,0.047437882787059904,0.010507640744464152,-0.058400432162045754,0.009524583142426934,0.23713345901401506,0.04841340057669036,0.37810166391150524,0.388981494780401
1764392524.245623,0.011453799578576247,0.060492999114194534,0.008355668294508888,-0.01031897140309979,0.0850355552857454,0.1338419169063441,0.017554589249143944,0.04651446307418118,0.010965598647934288,-0.05804108992557637,0.00861584554976582,0.23623833984338452,0.052385561552908556,0.3662473694718429,0.3723950175779165
