time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.00189,0.687305,2.62028,0,0,2,2.00189,0.687305,1.95184,2.29518,1.98071,0,0.00437281,1.7735,-0.0746533,2.4,2.4,0,0.00437281,1.7735,-0.0746533
0.0099374,0.0229496,0.0198046,2.66843,2.00194,0.705139,2.61955,0.0239977,0.0239969,2,2.00194,0.705139,1.9511,2.29511,1.98048,-0.00279352,0.00446341,1.79327,-0.070336,2.39992,2.39969,0,0.00446341,1.79327,-0.070336
0.0200062,0.0459945,0.0396882,2.66839,2.00198,0.72317,2.61894,0.0480949,0.0480887,2,2.00198,0.72317,1.9505,2.29491,1.9798,-0.00559501,0.00454008,1.81297,-0.0469018,2.39969,2.39877,0,0.00454008,1.81297,-0.0469018
0.0300029,0.0689788,0.0595126,2.66832,2.00203,0.741398,2.61868,0.0721285,0.0721076,2,2.00203,0.741398,1.95024,2.29457,1.97866,-0.00838184,0.00458145,1.83256,-0.00134675,2.39931,2.39723,0,0.0045862,1.83256,-0.00134675
0.0400312,0.0920262,0.0793811,2.66822,2.00207,0.759821,2.61893,0.0962276,0.0961781,2,2.00207,0.759821,1.95048,2.2941,1.97706,-0.0111654,0.00380309,1.8519,0.048106,2.39877,2.39506,0,0.00459432,1.85208,0.048106
0.0500058,0.114968,0.0991449,2.6681,2.00209,0.77843,2.61954,0.120216,0.120119,2,2.00212,0.778439,1.9511,2.2935,1.97501,-0.0139217,-0.000579752,1.86923,0.0709678,2.39807,2.39229,0,0.0045859,1.87147,0.070968
0.0599704,0.137944,0.118921,2.66794,2.00204,0.797188,2.62032,0.144239,0.144072,2,2.00216,0.79725,1.95187,2.29276,1.9725,-0.0166641,-0.0104411,1.88135,0.0838179,2.39722,2.3889,0,0.00454608,1.89065,0.0838215
0.0699869,0.160865,0.13863,2.66776,2.00186,0.816033,2.62122,0.168204,0.16794,2,2.00221,0.816252,1.95278,2.29189,1.96954,-0.0193785,-0.0264547,1.88657,0.0971471,2.39622,2.38491,0,0.00445029,1.90964,0.0971708
0.0800045,0.183783,0.158312,2.66755,2.0015,0.834906,2.62224,0.192165,0.19177,2,2.00225,0.835443,1.95379,2.29088,1.96612,-0.0220676,-0.0458644,1.88775,0.103813,2.39507,2.38031,0,0.00438273,1.92857,0.103902
0.0899805,0.206846,0.178091,2.66732,2.00094,0.853781,2.62326,0.216276,0.215713,2,2.0023,0.854823,1.95482,2.28973,1.96222,-0.024745,-0.0665268,1.88667,0.100617,2.39376,2.37505,0,0.00428084,1.94738,0.100856
0.0999381,0.229744,0.197698,2.66706,2.00016,0.872625,2.62426,0.240214,0.239443,2,2.00234,0.87439,1.95582,2.28845,1.95789,-0.0273716,-0.0905478,1.88128,0.0982056,2.39229,2.36923,0,0.00411435,1.96606,0.0987383
0.109934,0.252593,0.217229,2.66677,1.99912,0.891391,2.62523,0.264099,0.263074,2,2.00238,0.894143,1.9568,2.28705,1.9531,-0.0299576,-0.118312,1.8711,0.0975438,2.39068,2.3628,0,0.00377888,1.98457,0.0986068
0.119999,0.275492,0.236765,2.66646,1.99778,0.91003,2.62621,0.288035,0.286704,2,2.00241,0.91408,1.95779,2.2855,1.94785,-0.0325112,-0.14928,1.85601,0.0983219,2.38891,2.35575,0,0.00311623,2.0028,0.100267
0.129939,0.298322,0.256201,2.66612,1.99612,0.928495,2.6272,0.311897,0.310207,2,2.00244,0.934198,1.95881,2.28382,1.94216,-0.0350158,-0.182476,1.83604,0.100099,2.38699,2.34812,0,0.00217383,2.02075,0.10342
0.13998,0.321219,0.27565,2.66576,1.99413,0.946736,2.62821,0.335828,0.333717,2,2.00246,0.954494,1.95987,2.28199,1.93598,-0.0374835,-0.217024,1.81138,0.102328,2.38492,2.33985,0,0.000936479,2.03836,0.107679
0.150001,0.344101,0.295037,2.66537,1.99178,0.964707,2.62925,0.359741,0.357145,2,2.00246,0.974964,1.96097,2.28003,1.92935,-0.0399021,-0.252216,1.78204,0.104721,2.38268,2.33098,0,-0.000626871,2.05555,0.112938
0.160011,0.366793,0.314214,2.66496,1.98908,0.982362,2.63031,0.383454,0.380309,2,2.00244,0.995603,1.96213,2.27795,1.92231,-0.0422511,-0.287361,1.74823,0.10692,2.38031,2.32158,0,-0.00254475,2.07226,0.119036
0.170025,0.389972,0.333745,2.66452,1.98604,0.999658,2.63139,0.407673,0.403891,2,2.00241,1.01641,1.96335,2.27569,1.91464,-0.0445965,-0.32175,1.71025,0.108551,2.37774,2.31136,0,-0.00482081,2.08849,0.1258
0.179969,0.412321,0.352519,2.66407,1.98265,1.01655,2.63248,0.431024,0.426552,2,2.00234,1.03737,1.96465,2.27336,1.90679,-0.0468037,-0.354889,1.66824,0.109306,2.3751,2.30092,0,-0.00763088,2.10404,0.13313
0.189923,0.43514,0.371627,2.66359,1.97894,1.03301,2.63357,0.454862,0.449604,2,2.00225,1.05849,1.96602,2.27085,1.89831,-0.0489997,-0.386184,1.62232,0.108895,2.37225,2.28965,0,-0.0109944,2.11864,0.140935
0.199981,0.458039,0.390735,2.66308,1.97494,1.04899,2.63465,0.478782,0.472646,2,2.00212,1.07974,1.96747,2.26819,1.88932,-0.0511425,-0.415199,1.57286,0.107091,2.36924,2.27774,0,-0.0150107,2.1323,0.149184
0.20998,0.480836,0.409689,2.66256,1.97065,1.06446,2.6357,0.502594,0.495491,2,2.00195,1.10113,1.969,2.2654,1.8799,-0.0532127,-0.441424,1.52036,0.103471,2.36608,2.26528,0,-0.0196785,2.1449,0.157622
0.220005,0.503308,0.428301,2.66202,1.96612,1.07939,2.63671,0.526064,0.517912,2,2.00173,1.12263,1.97062,2.2625,1.87015,-0.0551894,-0.46469,1.46527,0.0981905,2.36281,2.2524,0,-0.0250873,2.15634,0.166561
0.229988,0.525851,0.446897,2.66146,1.96137,1.09376,2.63766,0.549605,0.540303,2,2.00144,1.14425,1.97233,2.25946,1.85991,-0.0571066,-0.484832,1.40852,0.0911119,2.35938,2.2389,0,-0.0312771,2.16657,0.175964
0.240017,0.548461,0.465468,2.66088,1.95643,1.10755,2.63853,0.573214,0.562653,2,2.0011,1.16596,1.97414,2.25626,1.84916,-0.0589612,-0.501875,1.35036,0.0827493,2.35578,2.22476,0,-0.0382605,2.17547,0.186459
0.249876,0.570711,0.483662,2.66029,1.95134,1.12076,2.63932,0.596443,0.584536,2,2.00068,1.18775,1.97607,2.25298,1.83812,-0.0607175,-0.515847,1.29063,0.0737625,2.35209,2.21027,0,-0.0461697,2.18275,0.198816
0.260012,0.593633,0.502318,2.65966,1.94612,1.13336,2.64,0.620372,0.606963,2,2.00017,1.20961,1.97813,2.24945,1.82626,-0.0624539,-0.526539,1.23011,0.063899,2.34812,2.19474,0,-0.0549472,2.18825,0.212786
0.269991,0.616093,0.520507,2.65903,1.94082,1.14536,2.64059,0.643816,0.628816,2,1.99957,1.23151,1.98033,2.24584,1.81416,-0.0640817,-0.53386,1.16981,0.0527639,2.34408,2.17893,0,-0.0645501,2.19194,0.227894
0.280001,0.638309,0.538407,2.65839,1.93546,1.15676,2.64106,0.667003,0.650308,2,1.99888,1.25344,1.98269,2.24213,1.80173,-0.0656185,-0.537905,1.10978,0.0410252,2.33993,2.16272,0,-0.075083,2.19362,0.244773
0.289992,0.660653,0.556313,2.65773,1.93007,1.16756,2.64141,0.69032,0.671796,2,1.99807,1.27538,1.98523,2.23825,1.78875,-0.0670892,-0.538804,1.05005,0.0290343,2.3356,2.14584,0,-0.0866907,2.19296,0.263681
0.30006,0.683254,0.574323,2.65704,1.92469,1.17776,2.64164,0.713902,0.693394,2,1.99714,1.29729,1.98797,2.23418,1.77514,-0.0684989,-0.536591,0.991164,0.016759,2.33106,2.12818,0,-0.0993684,2.18986,0.284412
0.309925,0.705418,0.591881,2.65635,1.91935,1.18739,2.64174,0.737026,0.714438,2,1.99608,1.31917,1.99092,2.23004,1.76132,-0.0698041,-0.531268,0.933618,0.00410112,2.32645,2.11029,0,-0.113011,2.1842,0.306634
0.319987,0.727969,0.609636,2.65564,1.91408,1.19644,2.64172,0.76055,0.735704,2,1.99488,1.34097,1.9941,2.22567,1.74677,-0.0710523,-0.52292,0.877514,-0.00887446,2.32159,2.0915,0,-0.127587,2.17563,0.33015
0.329982,0.750256,0.627071,2.65492,1.9089,1.20494,2.64156,0.783796,0.756573,2,1.99352,1.36267,1.99753,2.2212,1.73191,-0.0722059,-0.511735,0.823234,-0.022016,2.31664,2.07235,0,-0.143152,2.16419,0.354819
0.339991,0.772535,0.644383,2.65419,1.90385,1.21291,2.64128,0.807031,0.777282,2,1.99201,1.38424,2.0012,2.21659,1.71657,-0.0732786,-0.497799,0.771009,-0.0351629,2.31153,2.05264,0,-0.159631,2.1498,0.380478
0.349999,0.794722,0.661506,2.65345,1.89895,1.22037,2.64086,0.830167,0.797749,2,1.99033,1.40566,2.00514,2.21184,1.70081,-0.074266,-0.481183,0.720866,-0.0481588,2.30628,2.03244,0,-0.176914,2.13225,0.406934
0.359993,0.816475,0.678173,2.65272,1.89424,1.22734,2.64031,0.852848,0.81766,2,1.98847,1.42688,2.00934,2.20703,1.6849,-0.0751551,-0.462059,0.673196,-0.0609501,2.30098,2.01208,0,-0.194936,2.11171,0.43386
0.370001,0.838598,0.694998,2.65196,1.88972,1.23384,2.63964,0.875911,0.837745,2,1.98643,1.44788,2.01382,2.20199,1.66823,-0.0759785,-0.440635,0.627983,-0.0734976,2.29543,1.99082,0,-0.213667,2.088,0.460909
0.380008,0.860548,0.711562,2.6512,1.88543,1.23991,2.63884,0.898791,0.857506,2,1.98419,1.46863,2.01856,2.19684,1.65121,-0.0767143,-0.417023,0.585219,-0.0856614,2.28976,1.96916,0,-0.232987,2.06106,0.487834
0.389926,0.882367,0.727896,2.65043,1.88139,1.24556,2.63793,0.921531,0.876977,2,1.98177,1.48909,2.02357,2.19156,1.63382,-0.0773652,-0.391397,0.545067,-0.0973233,2.28397,1.94708,0,-0.2528,2.03103,0.514365
0.399902,0.904093,0.744024,2.64966,1.87761,1.25082,2.6369,0.944171,0.896192,2,1.97914,1.50924,2.02885,2.18615,1.61603,-0.0779333,-0.363934,0.507514,-0.108408,2.27804,1.92455,0,-0.273006,1.99793,0.540193
0.409897,0.926382,0.760426,2.64886,1.87411,1.25572,2.63576,0.967396,0.915719,2,1.97631,1.52904,2.03437,2.18044,1.59729,-0.0784327,-0.334712,0.472402,-0.118764,2.2718,1.90088,0,-0.293432,1.96167,0.565103
0.419924,0.948293,0.776404,2.64807,1.87092,1.26027,2.63453,0.990224,0.934727,2,1.97327,1.54846,2.04014,2.17466,1.57837,-0.0788412,-0.303934,0.4399,-0.12838,2.26549,1.87704,0,-0.31396,1.92255,0.588758
0.430016,0.970149,0.792192,2.64727,1.86804,1.26452,2.6332,1.01299,0.953495,2,1.97003,1.56748,2.04614,2.16874,1.55902,-0.079167,-0.271707,0.409876,-0.137313,2.25904,1.85272,0,-0.334376,1.8806,0.610789
0.440043,0.991732,0.807631,2.64648,1.86549,1.26848,2.63178,1.03547,0.971836,2,1.96658,1.58607,2.05235,2.16273,1.53944,-0.0794088,-0.2382,0.382258,-0.145497,2.25251,1.82816,0,-0.354582,1.83596,0.630968
0.449991,1.01298,0.822683,2.6457,1.86328,1.27217,2.63029,1.05761,0.989706,2,1.96294,1.60419,2.05875,2.15666,1.51968,-0.0795692,-0.20353,0.356989,-0.152903,2.24592,1.80345,0,-0.37439,1.7888,0.649076
0.459979,1.035,0.838111,2.64489,1.86142,1.27563,2.62873,1.08053,1.00801,2,1.9591,1.62183,2.06533,2.15021,1.49874,-0.0796543,-0.167818,0.334137,-0.159475,2.23892,1.77731,0,-0.393623,1.73949,0.664957
0.469996,1.05623,0.852828,2.6441,1.85993,1.27886,2.6271,1.10263,1.02545,2,1.95507,1.63897,2.07204,2.14382,1.47806,-0.0796583,-0.131267,0.313414,-0.165203,2.23201,1.75158,0,-0.412247,1.688,0.678438
0.480008,1.07761,0.867484,2.64331,1.8588,1.2819,2.62542,1.12489,1.04282,2,1.95085,1.65559,2.07889,2.13723,1.45677,-0.079585,-0.0940071,0.294745,-0.170094,2.2249,1.72513,0,-0.430132,1.63458,0.689377
0.489988,1.09899,0.881974,2.64251,1.85805,1.28477,2.6237,1.14715,1.05997,2,1.94647,1.67166,2.08582,2.13047,1.435,-0.0794346,-0.0561683,0.277928,-0.174117,2.21761,1.69816,0,-0.447183,1.57933,0.697698
0.500004,1.12031,0.896246,2.64171,1.85768,1.28747,2.62194,1.16934,1.07685,2,1.94191,1.68717,2.09283,2.12356,1.41283,-0.079208,-0.0178483,0.262821,-0.177285,2.21018,1.67075,0,-0.463259,1.52243,0.703331
0.510007,1.14116,0.910035,2.64094,1.85769,1.29003,2.62016,1.19104,1.09315,2,1.9372,1.7021,2.09988,2.11664,1.39067,-0.0789127,0.020799,0.249236,-0.179664,2.20275,1.64342,0,-0.478291,1.46399,0.706182
0.520008,1.16294,0.924245,2.64012,1.85809,1.29246,2.61835,1.2137,1.10994,2,1.93235,1.71644,2.10694,2.10925,1.36706,-0.0785272,0.0596847,0.237021,-0.181314,2.19482,1.61436,0,-0.492162,1.40419,0.706206
0.529984,1.18331,0.93736,2.63937,1.85889,1.29477,2.61654,1.2349,1.12542,2,1.92737,1.73018,2.114,2.10217,1.34451,-0.0780956,0.0987547,0.226082,-0.182033,2.18724,1.58668,0,-0.504818,1.34318,0.703592
0.539987,1.20433,0.950712,2.63859,1.86007,1.29698,2.61472,1.25677,1.14117,2,1.92226,1.74331,2.12101,2.09469,1.32079,-0.0775786,0.137881,0.216352,-0.181953,2.17925,1.55762,0,-0.516171,1.28119,0.698293
0.550004,1.22539,0.963893,2.63781,1.86164,1.2991,2.6129,1.27868,1.15671,2,1.91705,1.7558,2.12795,2.08704,1.29656,-0.0769886,0.176975,0.207738,-0.181167,2.17108,1.52799,0,-0.526112,1.21843,0.690336
0.560002,1.24609,0.976654,2.63705,1.86361,1.30114,2.61109,1.30021,1.17175,2,1.91174,1.76767,2.13481,2.07934,1.27228,-0.0763388,0.216002,0.200135,-0.179614,2.16288,1.49838,0,-0.534568,1.15503,0.679869
0.569907,1.2667,0.989168,2.63629,1.86596,1.30311,2.60931,1.32165,1.18648,2,1.90636,1.7789,2.14154,2.0715,1.24766,-0.0756234,0.25494,0.193329,-0.177345,2.15455,1.4684,0,-0.541451,1.091,0.666957
0.580009,1.28796,1.00187,2.63552,1.86871,1.30501,2.60755,1.34376,1.20142,2,1.90092,1.78949,2.14814,2.06324,1.22178,-0.0748145,0.293646,0.187225,-0.17443,2.14578,1.43696,0,-0.546781,1.02647,0.651677
0.590005,1.30826,1.01379,2.63479,1.87184,1.30685,2.60582,1.36487,1.21543,2,1.89543,1.79943,2.15457,2.05519,1.19663,-0.0739764,0.332113,0.181846,-0.170878,2.13723,1.40647,0,-0.550469,0.961632,0.634164
0.600009,1.32949,1.02603,2.63402,1.87535,1.30865,2.60413,1.38694,1.22982,2,1.88991,1.80872,2.16081,2.04658,1.16985,-0.0730309,0.370284,0.177073,-0.166836,2.12812,1.37408,0,-0.552424,0.896603,0.614488
