time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,2.00006,-0.000199311,2.62436,3,0,2,2.00006,-0.000199311,1.95592,0,2.29714,0,0.000142807,-0.00199881,-0.0662866,-0,2.4,0,0.000142807,-0.00199881,-0.0662866
0.00994248,2.87133,0.0227771,2.65596,2.00007,-0.000219933,2.62371,2.99991,0.023797,2,2.00007,-0.000219933,1.95526,-0.0182217,2.29706,-4.56862e-20,0.000176872,-0.00212924,-0.0617645,-0.0190376,2.39992,0,0.000176872,-0.00212924,-0.0617645
0.0199749,2.87105,0.0460976,2.65596,2.00007,-0.000241988,2.62319,2.99961,0.0481618,2,2.00007,-0.000241988,1.95475,-0.0368781,2.29684,0,0.000211972,-0.00228406,-0.0381163,-0.0385295,2.39969,0,0.000211972,-0.00228406,-0.0381163
0.029908,2.87059,0.0688867,2.65596,2.00007,-0.000265569,2.62302,2.99914,0.0719714,2,2.00007,-0.000265569,1.95458,-0.0551094,2.29647,0,0.000247475,-0.00243409,0.00765028,-0.0575771,2.39931,0,0.00024248,-0.00243417,0.00765028
0.0399239,2.86995,0.0918051,2.65596,2.00007,-0.000290307,2.62336,2.99847,0.0959161,2,2.00007,-0.000290693,1.95491,-0.0734441,2.29596,0,0.00106892,-0.00241351,0.0569917,-0.0767329,2.39877,0,0.000268266,-0.00258773,0.0569917
0.0499723,2.86912,0.114976,2.65596,2.0001,-0.000307841,2.62406,2.99759,0.120124,2,2.00008,-0.000317254,1.95561,-0.0919805,2.29529,-9.13725e-20,0.00547871,-0.000540467,0.0794563,-0.0960994,2.39808,0,0.000294728,-0.00272832,0.0794566
0.0600395,2.86808,0.138401,2.65596,2.0002,-0.000284473,2.62492,2.99651,0.144598,2,2.00008,-0.000345334,1.95647,-0.110721,2.29447,0,0.0153521,0.00626221,0.0919507,-0.115679,2.39721,0,0.000334532,-0.0028898,0.0919544
0.0699732,2.86691,0.160837,2.65596,2.00043,-0.000159721,2.6259,2.99529,0.168039,2,2.00008,-0.000374985,1.95746,-0.128669,2.29353,1.82745e-19,0.0314119,0.019755,0.105276,-0.134431,2.39623,0,0.000398962,-0.00303688,0.105299
0.0799101,2.86554,0.183647,2.65596,2.00084,0.000123992,2.627,2.99386,0.191871,2,2.00009,-0.000405953,1.95856,-0.146918,2.29243,0,0.0510655,0.0373318,0.112509,-0.153497,2.39509,0,0.000510768,-0.00314805,0.112599
0.0899609,2.86397,0.206703,2.65596,2.00146,0.000595124,2.62812,2.99222,0.215959,2,2.00009,-0.00043772,1.95968,-0.165362,2.29118,-1.82745e-19,0.0724207,0.057576,0.111866,-0.172767,2.39377,0,0.000691199,-0.00318947,0.112106
