time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.49723,0.506475,2.62668,0,0,2,2.49723,0.506475,1.95823,2.29518,1.98071,0,1.27695,1.31477,-0.0526738,2.4,2.4,0,1.27695,1.31477,-0.0526738
0.0101775,0.0234607,0.0202457,2.66843,2.51007,0.519698,2.62616,0.0245321,0.0245313,2,2.51007,0.519698,1.95771,2.29511,1.98047,-0.00285571,1.29122,1.32978,-0.0491544,2.39992,2.39968,0,1.29122,1.32978,-0.0491544
0.0199884,0.0460105,0.039702,2.66839,2.52305,0.53307,2.62574,0.0481116,0.0481054,2,2.52305,0.53307,1.9573,2.29491,1.9798,-0.00559695,1.30532,1.34464,-0.0330238,2.39969,2.39877,0,1.30536,1.34467,-0.0330238
0.030017,0.0690716,0.0595926,2.66832,2.53617,0.546586,2.62551,0.0722255,0.0722046,2,2.53618,0.546591,1.95706,2.29457,1.97865,-0.00839308,1.3176,1.35811,-0.0116836,2.3993,2.39722,0,1.31941,1.35943,-0.0116836
0.0399841,0.0920155,0.0793718,2.66822,2.54938,0.560216,2.62556,0.0962164,0.0961669,2,2.54944,0.560258,1.95711,2.2941,1.97706,-0.0111641,1.32341,1.36681,0.0220717,2.39877,2.39506,0,1.33336,1.37406,0.0220731
0.0500226,0.115151,0.0993025,2.66809,2.56261,0.5739,2.62594,0.120407,0.12031,2,2.56284,0.574071,1.95749,2.29349,1.97499,-0.0139436,1.32072,1.36863,0.0547648,2.39807,2.39227,0,1.34715,1.38857,0.0547791
0.0600652,0.138183,0.119127,2.66794,2.57579,0.587572,2.6266,0.144489,0.144321,2,2.57638,0.588029,1.95816,2.29275,1.97247,-0.0166925,1.31422,1.36549,0.0742059,2.39721,2.38887,0,1.36071,1.40292,0.074273
0.0700251,0.161077,0.138812,2.66776,2.58889,0.601206,2.62738,0.168425,0.16816,2,2.59006,0.602129,1.95893,2.29188,1.96951,-0.0194034,1.30681,1.36123,0.0797192,2.39621,2.38487,0,1.37413,1.41712,0.0799137
0.0800516,0.183938,0.158445,2.66755,2.60191,0.614797,2.62819,0.192326,0.191931,2,2.60386,0.616371,1.95975,2.29087,1.96609,-0.0220856,1.29698,1.35707,0.0829924,2.39506,2.38027,0,1.38739,1.43126,0.083431
0.0900755,0.207076,0.178288,2.66732,2.61482,0.628346,2.62903,0.216517,0.215952,2,2.6178,0.630754,1.9606,2.28972,1.96218,-0.0247715,1.28369,1.35258,0.0851714,2.39374,2.375,0,1.40041,1.44525,0.0860263
