time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,2.76627,0.00317482,2.62224,3,0,2,2.76627,0.00317482,1.95379,0,2.29714,0,1.86838,0.0166513,-0.0622461,-0,2.4,0,1.86838,0.0166513,-0.0622461
0.00997851,2.87133,0.0228356,2.65596,2.78506,0.00334234,2.62162,2.99991,0.0238582,2,2.78506,0.00334234,1.95318,-0.0182685,2.29706,-2.28431e-20,1.88855,0.0168581,-0.0578051,-0.0190865,2.39992,0,1.88855,0.0168581,-0.0578051
0.0199642,2.87105,0.0457882,2.65596,2.80404,0.00351197,2.62115,2.99962,0.0478386,2,2.80404,0.00351197,1.9527,-0.0366306,2.29684,-4.56862e-20,1.90854,0.0170651,-0.0342535,-0.0382709,2.39969,0,1.90854,0.0170651,-0.0342535
0.0299842,2.87059,0.0689465,2.65596,2.82323,0.00368396,2.62102,2.99914,0.0720338,2,2.82323,0.00368396,1.95257,-0.0551572,2.29647,0,1.92842,0.0173254,0.0114183,-0.0576271,2.39931,0,1.92843,0.0173254,0.0114183
0.0399113,2.86995,0.0919256,2.65596,2.84261,0.00385889,2.62139,2.99846,0.096042,2,2.84261,0.00385855,1.95294,-0.0735405,2.29596,-9.13725e-20,1.94744,0.0177555,0.0608735,-0.0768336,2.39877,0,1.94823,0.017599,0.0608735
0.0499612,2.86912,0.114903,2.65596,2.86216,0.00404448,2.62213,2.9976,0.120049,2,2.86219,0.00403592,1.95369,-0.0919226,2.2953,-9.13725e-20,1.96269,0.0198913,0.0838851,-0.0960389,2.39808,0,1.96796,0.0178864,0.0838854
0.0599007,2.86811,0.137838,2.65596,2.88184,0.00427238,2.62304,2.99654,0.14401,2,2.88197,0.00421625,1.9546,-0.11027,2.29449,0,1.97197,0.0266694,0.0981116,-0.115208,2.39723,0,1.98764,0.0181724,0.0981153
0.0698909,2.86692,0.16065,2.65596,2.90158,0.00459921,2.6241,2.9953,0.167844,2,2.90195,0.00439931,1.95565,-0.12852,2.29354,0,1.97421,0.0396867,0.113774,-0.134275,2.39624,0,2.00722,0.018432,0.113799
0.0799625,2.86553,0.183828,2.65596,2.92131,0.0050794,2.6253,2.99385,0.19206,2,2.92212,0.00458495,1.95686,-0.147063,2.29242,0,1.97181,0.0567166,0.12517,-0.153648,2.39508,0,2.02661,0.0186942,0.125263
0.0899942,2.86396,0.206801,2.65596,2.94101,0.00574235,2.62658,2.99221,0.216061,2,2.94248,0.00477316,1.95814,-0.165441,2.29117,-1.82745e-19,1.96663,0.0765525,0.130835,-0.172849,2.39377,0,2.04589,0.018944,0.131092
