time,fl_true_x,fl_true_y,fl_true_z,fl_est_x,fl_est_y,fl_est_z,fq_true_x,fq_true_y,fq_true_z,fq_est_x,fq_est_y,fq_est_z,wind_x,wind_y,wind_z
1764406717.5401773,0.0006107958417460377,0.06052402165567036,-0.0013579822275798564,-0.03317351861587916,0.13755131555777958,0.12510954743365651,0.005593997569208629,0.04000566024241505,-0.0008274002110228855,-0.05778948111428457,-0.03563945567950312,0.19546826004286555,0.0,0.0,0.0
1764406717.5502071,0.0007629992606980723,0.060424533184369904,-0.0011122977979793345,-0.031871810914247845,0.13486141290271458,0.12512279928728556,0.005912050468261423,0.03984139824012338,-0.0005284014299392006,-0.05780319517563709,-0.034690453546263246,0.19818014526410124,0.0,0.0,0.0
1764406717.56018,0.0009254684488518583,0.06029614781115043,-0.0008976389735824761,-0.030748561357745854,0.13257508439561197,0.12529247976337105,0.006230237443345594,0.039666517814964095,-0.00025229963666822486,-0.05776961645065719,-0.033884251635482164,0.20055207839236555,0.0,0.0,0.0
1764406717.5701714,0.0010996384773395906,0.06013776392926285,-0.0007280084685491119,-0.02976899057278248,0.13063468527555877,0.12540569475768948,0.006550525699322389,0.03947941528315284,-1.0471246694398659e-05,-0.05766415995935316,-0.03320859499066394,0.20247624985655913,0.0,0.0,0.0
1764406717.5805154,0.0012859913280110523,0.05994782404560959,-0.0006029903519681538,-0.02890474285021274,0.12897288687573844,0.1254521247988397,0.006872534100397482,0.03927922350763922,0.00019729719882755257,-0.05749687949205662,-0.03264333625492025,0.20401460604782687,0.0,0.0,0.0
1764406717.590095,0.0014848793436549705,0.059725041560585536,-0.0005211140965129799,-0.028132826754697613,0.12753308017389087,0.12543530070032574,0.00719576186521481,0.03906536039385086,0.0003720024806410237,-0.05727785519029826,-0.032171600699354846,0.2052278718292191,0.0,0.0,0.0
1764406717.6000686,0.0016959327507259836,0.059468727295353276,-0.00047306674661855963,-0.02743443820403526,0.12626801022035408,0.12536109378485896,0.007518673056557678,0.03883764922470907,0.0005209176559071805,-0.057016120256445715,-0.031780128449961025,0.20617030788223553,0.0,0.0,0.0
1764406717.610182,0.0019190133425579046,0.059178453047403635,-0.00045355192648908685,-0.026794324653730467,0.12513944174972808,0.1252417232995461,0.007840367826453004,0.03859596931085635,0.000648008847335874,-0.056719754096052205,-0.031456640199737686,0.2068915381750361,0.0,0.0,0.0
1764406717.6199563,0.002153820800784476,0.05885416786021964,-0.0004565737173127805,-0.026198943264249076,0.12411670814669046,0.12508354397974816,0.008159645598881451,0.03834047033304718,0.0007577345104378174,-0.05639430692054051,-0.03118958586599939,0.20742781921002473,0.0,0.0,0.0
1764406717.6302586,0.0024000942644336193,0.05849601011508935,-0.0004775830581565077,-0.025637544012660596,0.12317518011225013,0.12489431407603946,0.008475753459951073,0.03807161627791903,0.0008533540656658389,-0.05604535113274935,-0.030969791812301035,0.20781196331056417,0.0,0.0,0.0
1764406717.640053,0.002657563525359722,0.05810428843152397,-0.0005128179376512155,-0.025102176063073814,0.12229452094971442,0.12468106244575652,0.008788208536990583,0.037789675808622754,0.0009374806750466149,-0.055678088087653094,-0.03079126131565668,0.20807240091363524,0.0,0.0,0.0
1764406717.6502717,0.0029259244553461244,0.05767947012937461,-0.0005589738008469665,-0.024586734004018368,0.12145829676385633,0.12444963431912077,0.009096428690357457,0.03749464264581024,0.001012329043406741,-0.055297069994473216,-0.030649592417349776,0.2082324881198,0.0,0.0,0.0
1764406717.6602914,0.0032048885166830153,0.0572220997220792,-0.0006135717240536356,-0.024086406965192715,0.12065390746218213,0.12420454926339865,0.009399758700964687,0.03718678703953642,0.001079393546101914,-0.05490645971802889,-0.030540257144929354,0.20831074201487051,0.0,0.0,0.0
1764406717.670239,0.003494143868371257,0.05673281922372936,-0.000674527492799913,-0.023597219119398112,0.11987107505073255,0.12394899700261088,0.00969779400157281,0.03686664213128449,0.0011398431131335923,-0.05450988584470861,-0.030459338628523736,0.20832150061650923,0.0,0.0,0.0
1764406717.6807096,0.003793354850515735,0.05621235401745374,-0.0007400862122613652,-0.023115896625602296,0.11910120250208588,0.12368562082594657,0.00999044583585585,0.036534479875332856,0.0011946180890562077,-0.05411025007080024,-0.030403969477301042,0.20827636745319925,0.0,0.0,0.0
1764406717.6899266,0.004102129644723899,0.05566154692759186,-0.0008085257599279932,-0.02263973612507005,0.1183373772898037,0.12341646148009246,0.010277453894453486,0.036190332997701684,0.0012446269505041443,-0.05370969787586834,-0.0303720422382512,0.20818458104138696,0.0,0.0,0.0
1764406717.7002077,0.004420087092366534,0.05508126314250499,-0.0008786397640461818,-0.0221665071180142,0.11757426659750846,0.12314333416406824,0.010558173969379482,0.03583426090094305,0.0012902905220310201,-0.053310160966132614,-0.030361953828730248,0.20805372885133577,0.0,0.0,0.0
1764406717.7102938,0.0047468408819986135,0.05447240215344499,-0.0009495581763938547,-0.02169439227630125,0.11680788869151805,0.12286744555325048,0.0108324909120281,0.035466834823674694,0.0013317939900001196,-0.05291372447121731,-0.030372193298080705,0.20788976915394314,0.0,0.0,0.0
1764406717.7199717,0.005081944541316244,0.05383597109727456,-0.001020307129252968,-0.021221413791903822,0.11603488259682851,0.12258963864684179,0.011100537160193592,0.03508838091845935,0.0013694770742321155,-0.05252126999104038,-0.030401208206925497,0.20769739674728852,0.0,0.0,0.0
1764406717.7304235,0.00542487160000116,0.053173117267307224,-0.0010896713433071442,-0.020745894053129203,0.11525254782754261,0.12231072375043545,0.011362158030595251,0.0346989192391279,0.0014038871253915545,-0.05213312166506007,-0.03044778630712671,0.2074803997084082,0.0,0.0,0.0
1764406717.7400858,0.005775159262076412,0.05248491549160087,-0.001157146481580613,-0.02026737654595897,0.11445972733280496,0.12203161606406412,0.011616674175822315,0.03429833979809661,0.0014348999848015033,-0.051750433189482,-0.03051024437752902,0.20724207885381823,0.0,0.0,0.0
1764406717.7500887,0.0061323231671104985,0.051772490464953566,-0.0012223143927679214,-0.019785499252831542,0.11365553194209185,0.12175260504382289,0.011864032094708108,0.03388721509895541,0.0014623867523187765,-0.051374692134742966,-0.030587111889399395,0.20698464570445715,0.0,0.0,0.0
1764406717.7602804,0.0064958285978658666,0.051037061071194885,-0.0012846294977641585,-0.019299581096290548,0.11283890975170341,0.121473959345996,0.012104559267505779,0.03346589122424856,0.0014864459859000167,-0.05100620184375028,-0.030676894183169316,0.2067097725000402,0.0,0.0,0.0
1764406717.7699864,0.006865055842704465,0.05028000125315114,-0.001343205235291904,-0.01880875360817091,0.11200859193670668,0.12119629161713283,0.012338153364866638,0.03303428367442959,0.001507477302650343,-0.050644438884778854,-0.030778795660394806,0.20641915838364733,0.0,0.0,0.0
1764406717.7800786,0.007239452729066626,0.04950259955243411,-0.0013977172827757175,-0.01831207433145069,0.11116334003562661,0.12092080852368962,0.01256420887160996,0.03259238389557011,0.001525314505455724,-0.050288958652474104,-0.03089282573861102,0.2061147793837442,0.0,0.0,0.0
1764406717.7900436,0.0076674958157599065,0.04879474989936275,-0.0014494672136819685,-0.017185799248989518,0.11144334730720326,0.12063032731766239,0.01283426553192048,0.03221756156542574,0.0015416846012409053,-0.0492837287932105,-0.030028016063570064,0.20582230254469375,0.01592709442383585,0.01600599451597461,-5.92114054066288e-06
1764406717.8002543,0.010029122370557458,0.05151735937290968,-0.0015645532280035553,-0.014662288045258206,0.11418454176464334,0.12028323766745053,0.015139215606782792,0.034830989774833246,0.001623289583642403,-0.046808664295844196,-0.02701615538411921,0.20555620523323753,0.08683404414065297,0.08755323841322728,-0.000724746966482797
1764406717.8102531,0.01257013396454239,0.054366870195440085,-0.0016957794928256324,-0.011963578926896973,0.11704853262744452,0.11992216639227254,0.01763106119258933,0.037574857514230384,0.0016921599941404706,-0.044152193001124274,-0.023878569280094124,0.2052731245296749,0.15836057014159016,0.15934394173763566,-0.0020411646589308962
