time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.1656,0.167848,2.62186,0,0,2,2.1656,0.167848,1.95342,2.29518,1.98071,0,0.419641,0.42818,-0.0644361,2.4,2.4,0,0.419641,0.42818,-0.0644361
0.00990973,0.0227396,0.0196235,2.66843,2.16982,0.172156,2.62122,0.0237781,0.0237774,2,2.16982,0.172156,1.95278,2.29511,1.98049,-0.00276798,0.424534,0.433283,-0.0620841,2.39992,2.3997,0,0.424534,0.433283,-0.0620841
0.0199613,0.046018,0.0397084,2.66839,2.17409,0.176514,2.62068,0.0481195,0.0481133,2,2.17409,0.176514,1.95223,2.29491,1.9798,-0.00559786,0.42941,0.43836,-0.0429159,2.39969,2.39877,0,0.42941,0.43836,-0.0429159
0.0299394,0.0687842,0.0593447,2.66832,2.17841,0.180923,2.62044,0.071925,0.0719043,2,2.17841,0.180923,1.95199,2.29458,1.97867,-0.00835829,0.434267,0.443445,-0.000993492,2.39931,2.39724,0,0.434268,0.443445,-0.000993492
0.0399074,0.0916207,0.0790316,2.66822,2.18277,0.185383,2.62069,0.0958036,0.0957548,2,2.18278,0.185383,1.95225,2.29411,1.97709,-0.0111165,0.438632,0.448517,0.0507829,2.39878,2.3951,0,0.439063,0.448448,0.0507829
0.049945,0.114822,0.0990192,2.6681,2.18717,0.189897,2.62136,0.120063,0.119967,2,2.18719,0.189892,1.95292,2.2935,1.97502,-0.0139042,0.439823,0.454721,0.0787317,2.39808,2.39231,0,0.44379,0.453365,0.0787318
0.0599412,0.13768,0.118694,2.66794,2.19155,0.194491,2.62223,0.143963,0.143797,2,2.19165,0.19445,1.95378,2.29277,1.97253,-0.0166327,0.435447,0.464984,0.0934857,2.39723,2.38895,0,0.448493,0.458287,0.0934881
0.07001,0.160842,0.13861,2.66776,2.19586,0.199217,2.62323,0.16818,0.167915,2,2.19616,0.199057,1.95479,2.29189,1.96954,-0.0193757,0.424151,0.481282,0.108146,2.39623,2.38491,0,0.453108,0.463119,0.108163
0.0798844,0.183317,0.157912,2.66756,2.20002,0.204131,2.62437,0.191678,0.191286,2,2.20071,0.203713,1.95593,2.2909,1.96619,-0.0220131,0.408062,0.501891,0.118207,2.3951,2.38041,0,0.457689,0.468001,0.11828
0.0898949,0.206661,0.177932,2.66732,2.20401,0.209259,2.62555,0.216082,0.215521,2,2.20531,0.208417,1.95711,2.28974,1.96225,-0.0247236,0.390667,0.524097,0.115847,2.39377,2.3751,0,0.462215,0.472897,0.116051
0.0998843,0.229472,0.197465,2.66706,2.20782,0.214625,2.62669,0.23993,0.239161,2,2.20996,0.213171,1.95825,2.28847,1.95794,-0.0273405,0.369682,0.549677,0.112808,2.39231,2.3693,0,0.466643,0.477855,0.113274
0.109993,0.252744,0.217357,2.66677,2.21139,0.220265,2.62781,0.264256,0.263229,2,2.21464,0.217974,1.95938,2.28704,1.95307,-0.0299745,0.344044,0.57904,0.110941,2.39067,2.36276,0,0.470871,0.482901,0.111887
0.119936,0.275112,0.236441,2.66646,2.21468,0.226219,2.62891,0.287638,0.286313,2,2.21937,0.222829,1.96049,2.28552,1.94794,-0.0324691,0.313557,0.612347,0.110061,2.38894,2.35587,0,0.474852,0.488154,0.111823
0.129954,0.298113,0.256024,2.66612,2.21765,0.232525,2.63001,0.311679,0.309992,2,2.22414,0.227738,1.96162,2.28383,1.94221,-0.0349931,0.278056,0.649601,0.110024,2.38701,2.34819,0,0.478532,0.493569,0.11309
0.139964,0.320868,0.275352,2.66576,2.22023,0.239223,2.63111,0.335461,0.333357,2,2.22894,0.232701,1.96276,2.28202,1.93608,-0.037446,0.237646,0.690584,0.10994,2.38495,2.33998,0,0.481876,0.499166,0.114992
0.149926,0.34406,0.295003,2.66537,2.22238,0.246349,2.63221,0.359698,0.357103,2,2.23378,0.237722,1.96392,2.28004,1.92936,-0.0398979,0.192322,0.735023,0.109481,2.38269,2.331,0,0.484839,0.505043,0.117437
0.159883,0.366652,0.314095,2.66496,2.22406,0.253933,2.6333,0.383306,0.380165,2,2.23864,0.242804,1.96511,2.27797,1.92235,-0.0422367,0.142232,0.782268,0.1084,2.38033,2.32164,0,0.487322,0.511277,0.120442
0.169891,0.389498,0.333346,2.66453,2.22521,0.262,2.63438,0.407178,0.40341,2,2.24352,0.247949,1.96633,2.27573,1.9148,-0.0445491,0.0882386,0.831395,0.106397,2.37779,2.31158,0,0.489242,0.517904,0.123979
0.179992,0.412329,0.352526,2.66407,2.22582,0.270564,2.63543,0.431032,0.42656,2,2.24842,0.253163,1.96759,2.27336,1.90679,-0.0468045,0.0315936,0.881675,0.103316,2.3751,2.30091,0,0.490511,0.524996,0.128143
0.190069,0.435273,0.371738,2.66359,2.22584,0.279635,2.63644,0.455001,0.449738,2,2.25333,0.258451,1.96889,2.27084,1.89826,-0.0490124,-0.026708,0.932539,0.0992182,2.37224,2.28959,0,0.491016,0.532631,0.133228
0.199869,0.457397,0.3902,2.6631,2.22528,0.289215,2.63741,0.478111,0.472001,2,2.25824,0.263818,1.97026,2.26827,1.88958,-0.0510832,-0.0857333,0.983463,0.0940983,2.36933,2.27808,0,0.490671,0.540931,0.139421
0.209907,0.480401,0.409328,2.66257,2.22413,0.299303,2.63832,0.502139,0.495055,2,2.26314,0.269272,1.97169,2.26545,1.88009,-0.0531737,-0.144527,1.03389,0.0878707,2.36614,2.26552,0,0.48941,0.549972,0.146769
0.219953,0.503374,0.428355,2.66202,2.22239,0.309889,2.63916,0.526132,0.517978,2,2.26802,0.27482,1.9732,2.2625,1.87012,-0.0551951,-0.202381,1.0833,0.0805208,2.3628,2.25237,0,0.487044,0.55979,0.155327
0.229883,0.525425,0.446546,2.66147,2.22009,0.320964,2.63992,0.54916,0.539881,2,2.27288,0.280471,1.9748,2.25952,1.8601,-0.057071,-0.258595,1.13136,0.0720779,2.35945,2.23916,0,0.483487,0.570518,0.165121
0.239988,0.548305,0.46534,2.66088,2.21723,0.332511,2.6406,0.57305,0.562499,2,2.27769,0.286234,1.9765,2.25629,1.84923,-0.0589486,-0.312616,1.17776,0.0625713,2.35581,2.22486,0,0.478605,0.582232,0.176105
0.249928,0.571052,0.48394,2.66028,2.21384,0.344513,2.64117,0.596799,0.584871,2,2.28244,0.292119,1.97832,2.25293,1.83794,-0.0607439,-0.364051,1.22214,0.0521051,2.35203,2.21004,0,0.47223,0.594909,0.188235
0.25997,0.593224,0.501986,2.65967,2.20996,0.356947,2.64164,0.619945,0.606564,2,2.28713,0.298136,1.98027,2.24951,1.82647,-0.0624236,-0.412443,1.26444,0.0407897,2.3482,2.19502,0,0.464355,0.608735,0.201406
0.269895,0.615958,0.520398,2.65903,2.2056,0.369794,2.64199,0.643675,0.628685,2,2.29173,0.304297,1.98236,2.24586,1.81423,-0.0640722,-0.457493,1.30448,0.0287363,2.34411,2.17903,0,0.454898,0.62375,0.21545
0.279964,0.638473,0.538538,2.65838,2.20082,0.383029,2.64221,0.667174,0.650466,2,2.29622,0.310615,1.98458,2.2421,1.80163,-0.0656296,-0.499033,1.34218,0.0160582,2.3399,2.1626,0,0.443742,0.640018,0.230145
0.289962,0.660641,0.556303,2.65773,2.19563,0.39663,2.64231,0.690307,0.671784,2,2.30059,0.317102,1.98696,2.23825,1.78876,-0.0670884,-0.537066,1.37749,0.00314721,2.3356,2.14585,0,0.43077,0.657531,0.245524
0.299922,0.683573,0.574576,2.65703,2.19009,0.410572,2.64228,0.714235,0.693698,2,2.30483,0.32377,1.9895,2.23412,1.77494,-0.0685182,-0.571859,1.41058,-0.00907593,2.33099,2.12793,0,0.41579,0.676391,0.262154
0.309937,0.705613,0.592035,2.65635,2.18421,0.424835,2.64213,0.737229,0.714622,2,2.3089,0.330635,1.99221,2.23,1.76119,-0.0698152,-0.603545,1.4417,-0.0199258,2.3264,2.11013,0,0.398689,0.696815,0.280329
0.319954,0.727742,0.609458,2.65565,2.17803,0.439399,2.64188,0.760313,0.735491,2,2.3128,0.337712,1.99511,2.22571,1.74692,-0.0710402,-0.631916,1.47077,-0.0293423,2.32164,2.09169,0,0.379487,0.718796,0.299629
0.329946,0.750031,0.626896,2.65493,2.17158,0.454243,2.64154,0.783562,0.756363,2,2.31649,0.345016,1.9982,2.22125,1.73206,-0.0721947,-0.656515,1.49764,-0.0378801,2.31669,2.07255,0,0.358416,0.742323,0.318957
0.339955,0.772444,0.644313,2.65419,2.16491,0.469344,2.64113,0.806936,0.777198,2,2.31996,0.352562,2.00148,2.21661,1.71663,-0.0732744,-0.677302,1.52217,-0.0456128,2.31155,2.05272,0,0.335492,0.767249,0.337713
0.349953,0.794271,0.661158,2.65347,2.15805,0.484678,2.64063,0.829696,0.797334,2,2.32319,0.360365,2.00495,2.21194,1.70114,-0.0742467,-0.694286,1.54429,-0.0523215,2.30639,2.03286,0,0.310783,0.793481,0.355608
0.359898,0.816632,0.678293,2.65271,2.15104,0.500221,2.64008,0.853011,0.817803,2,2.32617,0.368436,2.00859,2.207,1.68478,-0.0751612,-0.707596,1.56406,-0.0574258,2.30094,2.01193,0,0.284245,0.820995,0.372709
0.369965,0.838889,0.695218,2.65195,2.14391,0.515951,2.63949,0.876214,0.838008,2,2.32887,0.376788,2.0124,2.20193,1.66801,-0.0759888,-0.717064,1.58139,-0.061206,2.29535,1.99053,0,0.256203,0.849631,0.38825
0.379963,0.860286,0.711365,2.65121,2.13671,0.531841,2.63886,0.898517,0.85727,2,2.33129,0.385432,2.01635,2.1969,1.65142,-0.076706,-0.722725,1.59629,-0.0639009,2.28983,1.96942,0,0.226873,0.879219,0.401562
0.389997,0.883096,0.728439,2.6504,2.12947,0.547868,2.63821,0.922291,0.877625,2,2.33341,0.394375,2.02042,2.19138,1.63323,-0.0773856,-0.724647,1.60877,-0.0654329,2.28377,1.94634,0,0.196448,0.909631,0.412328
0.399964,0.904496,0.744322,2.64965,2.12223,0.564008,2.63756,0.944591,0.896546,2,2.33521,0.403626,2.02458,2.18605,1.6157,-0.077943,-0.722923,1.61886,-0.0659206,2.27793,1.92413,0,0.165176,0.940663,0.42011
0.409974,0.926439,0.760468,2.64886,2.11502,0.580238,2.6369,0.967455,0.915769,2,2.33671,0.413191,2.02881,2.18042,1.59724,-0.0784339,-0.717662,1.62664,-0.06483,2.27178,1.90082,0,0.133127,0.972304,0.425086
0.419874,0.948471,0.776533,2.64806,2.10789,0.596534,2.63626,0.990409,0.93488,2,2.33788,0.423073,2.03307,2.17461,1.57822,-0.0788441,-0.708984,1.63216,-0.0625798,2.26544,1.87685,0,0.100635,1.00431,0.426673
0.429972,0.969727,0.791889,2.64729,2.10085,0.612873,2.63565,1.01255,0.953134,2,2.33872,0.433277,2.03733,2.16886,1.5594,-0.0791615,-0.697024,1.63546,-0.0596305,2.25917,1.85319,0,0.0680852,1.03642,0.42436
0.439954,0.991513,0.807476,2.64649,2.09396,0.629235,2.63507,1.03524,0.971651,2,2.33924,0.443802,2.04155,2.16279,1.53964,-0.0794067,-0.681952,1.63654,-0.0554225,2.25257,1.82841,0,0.0354424,1.06854,0.41851
0.449971,1.01271,0.822492,2.64571,2.08722,0.645597,2.63454,1.05732,0.989478,2,2.33943,0.454647,2.04569,2.15674,1.51994,-0.0795677,-0.663962,1.63541,-0.0501863,2.246,1.80377,0,0.00293606,1.10045,0.40892
0.459975,1.03464,0.837863,2.6449,2.08069,0.661937,2.63407,1.08016,1.00771,2,2.3393,0.465809,2.04971,2.15031,1.49908,-0.0796536,-0.643147,1.63219,-0.0441554,2.23904,1.77774,0,-0.029107,1.132,0.395468
0.469969,1.05595,0.852639,2.64411,2.07437,0.678234,2.63366,1.10235,1.02523,2,2.33885,0.477285,2.05359,2.1439,1.47833,-0.0796587,-0.619651,1.62699,-0.0374112,2.23211,1.75191,0,-0.0605112,1.16316,0.378201
0.479962,1.07746,0.867383,2.64331,2.0683,0.69447,2.63332,1.12473,1.0427,2,2.33809,0.48907,2.05727,2.13727,1.45692,-0.0795858,-0.593704,1.61983,-0.0299181,2.22495,1.72532,0,-0.0912732,1.1938,0.357294
0.489973,1.09874,0.881808,2.64252,2.0625,0.710625,2.63306,1.14689,1.05977,2,2.33703,0.501159,2.06072,2.13054,1.43526,-0.0794367,-0.56547,1.6108,-0.021767,2.21769,1.69848,0,-0.121296,1.22387,0.332884
0.49995,1.11996,0.896013,2.64173,2.057,0.72668,2.63289,1.16897,1.07658,2,2.33567,0.513546,2.06391,2.12368,1.4132,-0.0792123,-0.535104,1.59996,-0.0130916,2.2103,1.6712,0,-0.15046,1.25332,0.305143
0.509942,1.1412,0.91006,2.64093,2.05181,0.742618,2.6328,1.19108,1.09318,2,2.33402,0.526223,2.06681,2.11663,1.39063,-0.0789121,-0.502773,1.58736,-0.00400968,2.20274,1.64337,0,-0.178712,1.28208,0.274291
0.519946,1.16248,0.923947,2.64014,2.04695,0.758422,2.63281,1.21322,1.10959,2,2.3321,0.539185,2.06939,2.10941,1.36756,-0.0785362,-0.46861,1.57306,0.0054288,2.19499,1.61498,0,-0.206028,1.31014,0.240627
0.529933,1.18319,0.937287,2.63937,2.04244,0.774074,2.63291,1.23478,1.12534,2,2.3299,0.552424,2.07161,2.10221,1.34464,-0.0780982,-0.432797,1.55708,0.015162,2.18728,1.58684,0,-0.23249,1.33752,0.204448
0.53988,1.20407,0.95055,2.6386,2.0383,0.789558,2.63311,1.2565,1.14098,2,2.32745,0.565933,2.07347,2.09479,1.32108,-0.0775854,-0.395443,1.53946,0.0250807,2.17935,1.55798,0,-0.258086,1.36423,0.166069
0.549928,1.22515,0.963746,2.63782,2.03454,0.804858,2.63341,1.27843,1.15654,2,2.32474,0.579706,2.07493,2.08712,1.29683,-0.0769956,-0.356633,1.52033,0.0350209,2.17117,1.52833,0,-0.282767,1.39036,0.125805
0.559944,1.24589,0.976536,2.63705,2.03117,0.81996,2.63381,1.3,1.17161,2,2.3218,0.593738,2.07598,2.07941,1.27251,-0.0763451,-0.316554,1.49971,0.0448867,2.16296,1.49866,0,-0.306684,1.41595,0.0839991
