time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,1.99703,0.287555,2.61753,3,0,2,1.99703,0.287555,1.94909,0,2.29714,0,0.00485629,0.725151,-0.068545,-0,2.4,0,0.00485629,0.725151,-0.068545
0.0100222,2.87133,0.0231623,2.65596,1.99708,0.294851,2.61686,2.9999,0.0241995,2,1.99708,0.294851,1.94841,-0.0185298,2.29706,0,0.00497298,0.733997,-0.0640174,-0.0193596,2.39992,0,0.00497298,0.733997,-0.0640174
0.0200062,2.87105,0.0462016,2.65596,1.99713,0.302236,2.61632,2.99961,0.0482705,2,1.99713,0.302236,1.94787,-0.0369613,2.29684,0,0.00523887,0.743008,-0.0403847,-0.0386164,2.39969,0,0.00523887,0.743008,-0.0403847
0.0299977,2.87059,0.0690217,2.65596,1.99719,0.309711,2.61613,2.99913,0.0721124,2,1.99719,0.309711,1.94768,-0.0552173,2.29647,9.13725e-20,0.00550478,0.752011,0.00537182,-0.0576899,2.39931,0,0.00550019,0.752011,0.00537182
0.0400064,2.86994,0.0921296,2.65596,1.99724,0.317277,2.61644,2.99846,0.0962551,2,1.99724,0.317276,1.94799,-0.0737037,2.29595,-9.13725e-20,0.00659595,0.761154,0.0543682,-0.0770041,2.39876,0,0.00581815,0.761007,0.0543682
0.0500694,2.8691,0.115304,2.65596,1.99733,0.32494,2.61711,2.99758,0.120468,2,1.9973,0.324932,1.94867,-0.0922435,2.29528,0,0.0110943,0.772135,0.0766891,-0.0963741,2.39806,0,0.00597422,0.770147,0.0766893
0.0600101,2.8681,0.138117,2.65596,1.99748,0.332735,2.61794,2.99653,0.144302,2,1.99736,0.332679,1.9495,-0.110494,2.29448,0,0.020907,0.787713,0.0886114,-0.115441,2.39722,0,0.00603623,0.779382,0.0886148
0.0700115,2.86688,0.161307,2.65596,1.99777,0.340715,2.61889,2.99526,0.168531,2,1.99742,0.34052,1.95044,-0.129046,2.29351,0,0.0369197,0.809209,0.100761,-0.134825,2.39621,0,0.00618683,0.788863,0.100783
0.0800071,2.86553,0.183748,2.65596,1.99824,0.348928,2.61994,2.99385,0.191976,2,1.99749,0.348457,1.9515,-0.146998,2.29243,0,0.0570199,0.833527,0.108472,-0.153581,2.39508,0,0.00644537,0.798491,0.108553
0.0900383,2.86395,0.20703,2.65596,1.99892,0.357386,2.62103,2.99219,0.216301,2,1.99755,0.35649,1.95259,-0.165624,2.29116,0,0.0790725,0.858161,0.108702,-0.173041,2.39375,0,0.00677129,0.808072,0.108917
0.100012,2.86218,0.230112,2.65596,1.99983,0.366094,2.62211,2.99035,0.240416,2,1.99762,0.364617,1.95367,-0.18409,2.28975,-1.82745e-19,0.104309,0.883778,0.108337,-0.192333,2.39228,0,0.00707757,0.817245,0.108805
