time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,2.29021,-0.00498814,2.6184,0,0,2,2.29021,-0.00498814,1.94996,2.29518,1.98071,0,0.657817,-0.01317,-0.0568815,2.4,2.4,0,0.657817,-0.01317,-0.0568815
0.00998837,0.0229323,0.0197897,2.66843,2.29682,-0.00512069,2.61784,0.0239796,0.0239788,2,2.29682,-0.00512069,1.94939,2.29511,1.98049,-0.00279142,0.664238,-0.0133441,-0.0550926,2.39992,2.39969,0,0.664238,-0.0133441,-0.0550926
0.0200496,0.046006,0.0396981,2.66839,2.3035,-0.00525503,2.61736,0.0481069,0.0481007,2,2.3035,-0.00525503,1.94891,2.29491,1.9798,-0.0055964,0.670672,-0.0135306,-0.037814,2.39969,2.39877,0,0.670672,-0.0135306,-0.037814
0.0300482,0.0692257,0.0597255,2.66832,2.31024,-0.00539149,2.61716,0.0723866,0.0723656,2,2.31024,-0.00539149,1.94871,2.29457,1.97864,-0.00841173,0.677081,-0.0137639,0.00221418,2.3993,2.39721,0,0.677081,-0.0137639,0.00221418
0.0399999,0.0918911,0.0792646,2.66822,2.31704,-0.00553016,2.61743,0.0960863,0.096037,2,2.31704,-0.00553022,1.94899,2.29411,1.97707,-0.0111491,0.683195,-0.0139316,0.049995,2.39877,2.39508,0,0.683458,-0.0139691,0.049995
0.0499687,0.114974,0.0991502,2.6681,2.32389,-0.00566701,2.61806,0.120222,0.120126,2,2.3239,-0.00567074,1.94961,2.2935,1.97501,-0.0139224,0.686786,-0.0130797,0.0720073,2.39807,2.39229,0,0.689799,-0.0141362,0.0720074
0.0599967,0.137937,0.118916,2.66794,2.33075,-0.00577799,2.61887,0.144232,0.144065,2,2.33083,-0.00581277,1.95042,2.29276,1.9725,-0.0166633,0.684447,-0.00804804,0.0913206,2.39722,2.38891,0,0.696112,-0.0142725,0.0913223
0.0699867,0.160853,0.13862,2.66776,2.33755,-0.00580081,2.61989,0.168192,0.167927,2,2.33783,-0.00595615,1.95145,2.29189,1.96954,-0.0193771,0.673718,0.00488622,0.112955,2.39623,2.38491,0,0.702372,-0.0143985,0.112971
0.0801387,0.184203,0.158673,2.66755,2.3442,-0.0056516,2.62112,0.192604,0.192207,2,2.34488,-0.00610057,1.95268,2.29086,1.96605,-0.0221166,0.654515,0.0257669,0.130913,2.39505,2.38022,0,0.708557,-0.0144776,0.130995
0.0900507,0.207199,0.178394,2.66732,2.35063,-0.00527833,2.62247,0.216645,0.21608,2,2.352,-0.00624562,1.95403,2.28971,1.96215,-0.0247858,0.631106,0.0493706,0.138238,2.39373,2.37497,0,0.714662,-0.0145181,0.138501
