time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,1.99896,0.230871,2.62654,3,0,2,1.99896,0.230871,1.9581,0,2.29714,0,0.00527978,0.617651,-0.0534685,-0,2.4,0,0.00527978,0.617651,-0.0534685
0.0100094,2.87133,0.023164,2.65596,1.99902,0.237093,2.62602,2.9999,0.0242013,2,1.99902,0.237093,1.95757,-0.0185312,2.29706,0,0.00618937,0.626621,-0.0498974,-0.019361,2.39992,0,0.00618937,0.626621,-0.0498974
0.0200304,2.87105,0.0463404,2.65596,1.99908,0.243404,2.62561,2.99961,0.0484155,2,1.99908,0.243404,1.95716,-0.0370723,2.29684,0,0.00712713,0.635565,-0.0282693,-0.0387324,2.39969,0,0.00712713,0.635565,-0.0282693
0.0299955,2.87058,0.0692465,2.65596,1.99916,0.249805,2.62553,2.99913,0.0723474,2,1.99916,0.249805,1.95708,-0.0553972,2.29647,0,0.00808522,0.644609,0.0159454,-0.0578779,2.3993,0,0.00808358,0.644609,0.0159454
0.0399539,2.86995,0.0919477,2.65596,1.99925,0.256296,2.62595,2.99846,0.096065,2,1.99924,0.256295,1.95751,-0.0735581,2.29596,0,0.00962728,0.653637,0.0674403,-0.076852,2.39877,0,0.00904196,0.653511,0.0674403
0.0500085,2.86911,0.115042,2.65596,1.99936,0.262882,2.62678,2.99759,0.120194,2,1.99934,0.262875,1.95833,-0.0920337,2.29529,0,0.0145203,0.664205,0.0935054,-0.0961549,2.39807,0,0.0100312,0.662327,0.0935055
0.0600252,2.8681,0.138107,2.65596,1.99955,0.269596,2.62779,2.99653,0.144291,2,1.99944,0.269542,1.95934,-0.110485,2.29448,1.82745e-19,0.0246969,0.679629,0.107543,-0.115433,2.39722,0,0.0109916,0.671249,0.107545
0.0699894,2.86691,0.16088,2.65596,1.99988,0.276497,2.62893,2.99529,0.168084,2,1.99956,0.276299,1.96048,-0.128704,2.29353,0,0.0410069,0.701572,0.121121,-0.134467,2.39623,0,0.0120314,0.680014,0.121141
0.0799597,2.86553,0.1838,2.65596,2.00039,0.283643,2.6302,2.99385,0.19203,2,1.99969,0.283143,1.96175,-0.14704,2.29242,0,0.0616935,0.72812,0.131422,-0.153624,2.39508,0,0.0132232,0.688807,0.131503
0.0900511,2.86394,0.207095,2.65596,2.00112,0.291065,2.63153,2.99219,0.216368,2,1.99982,0.290075,1.96309,-0.165676,2.29115,0,0.0842417,0.756588,0.133615,-0.173095,2.39375,0,0.0144695,0.697672,0.133837
