quad_ref_x,quad_ref_y,quad_actual_x,quad_actual_y,payload_ref_x,payload_ref_y,payload_actual_x,payload_actual_y
4.91538,0,4.99996,3.5602e-05,5,0,4.99996,3.5602e-05
4.91533,0.0234634,4.99995,4.32255e-05,4.99994,0.0238673,4.99995,4.32255e-05
4.91514,0.0483738,4.99994,5.1041e-05,4.99976,0.0492066,4.99994,5.1041e-05
4.91484,0.0726702,4.99992,6.0916e-05,4.99945,0.0739212,4.99992,6.0916e-05
4.91442,0.097278,4.99989,7.52966e-05,4.99902,0.0989527,4.99989,7.52966e-05
4.91386,0.122121,4.99983,0.000100561,4.99846,0.124223,4.99987,8.8433e-05
4.9132,0.146446,4.99943,0.000340546,4.99778,0.148968,4.99985,9.82252e-05
4.9124,0.171224,4.99898,0.000679926,4.99697,0.174171,4.99984,0.000103781
4.91148,0.195875,4.99837,0.00120323,4.99603,0.199247,4.99983,0.000110202
4.91045,0.220129,4.99761,0.00193029,4.99498,0.223918,4.99981,0.000118136
4.90922,0.246034,4.99671,0.00290441,4.99373,0.250269,4.9998,0.000128605
4.90799,0.269482,4.99568,0.00417641,4.99248,0.274121,4.99977,0.000143025
4.90657,0.294122,4.9945,0.00580236,4.99104,0.299185,4.99974,0.000163449
4.90504,0.318751,4.9932,0.00784237,4.98948,0.324238,4.99971,0.000192757
4.9034,0.343035,4.99177,0.0103603,4.98781,0.34894,4.99966,0.000234749
4.90156,0.368377,4.99025,0.0134235,4.98594,0.374719,4.9996,0.000294341
4.89966,0.392762,4.98863,0.0171006,4.98401,0.399524,4.99952,0.000377561
4.89769,0.416668,4.98694,0.021461,4.982,0.423841,4.99942,0.000491805
4.89551,0.441558,4.9852,0.0265729,4.97978,0.44916,4.99929,0.000645673
4.89324,0.465999,4.98342,0.0325034,4.97748,0.474021,4.99914,0.000849463
4.89079,0.491034,4.98163,0.0393177,4.97499,0.499487,4.99895,0.00111556
4.88829,0.515378,4.97983,0.0470765,4.97244,0.52425,4.99873,0.001458
4.8857,0.539406,4.97804,0.055835,4.9698,0.548692,4.99847,0.00189247
4.88284,0.564649,4.97627,0.0656453,4.9669,0.574369,4.99817,0.00243671
4.88,0.588689,4.97454,0.0765545,4.96401,0.598823,4.99782,0.00311098
4.8768,0.614642,4.97334,0.084867,4.96076,0.625223,4.99742,0.00393797
4.87391,0.637179,4.97116,0.101828,4.95781,0.648148,4.99697,0.0049429
4.8707,0.661238,4.9695,0.11626,4.95455,0.672621,4.99646,0.00615433
4.8673,0.685867,4.96786,0.131928,4.95109,0.697674,4.99589,0.00760427
4.86381,0.710159,4.96621,0.148851,4.94754,0.722384,4.99525,0.00932796
4.86015,0.734792,4.96453,0.167045,4.94382,0.747441,4.99455,0.0113653
4.85641,0.759113,4.96278,0.186521,4.94001,0.772181,4.99378,0.0137606
4.8526,0.78312,4.96093,0.207281,4.93613,0.796601,4.99293,0.0165624
4.84865,0.807175,4.95894,0.229312,4.93212,0.821071,4.992,0.0198231
4.8445,0.831754,4.95675,0.252586,4.9279,0.846073,4.99099,0.0235995
4.84006,0.857186,4.95432,0.277057,4.92338,0.871943,4.98989,0.0279533
4.83595,0.880083,4.95161,0.302667,4.9192,0.895233,4.9887,0.0329506
4.83152,0.904102,4.94859,0.329357,4.91469,0.919666,4.9874,0.0386631
4.82685,0.928711,4.94521,0.357064,4.90994,0.944699,4.986,0.0451671
4.82223,0.952383,4.94146,0.385719,4.90525,0.968778,4.98448,0.0525398
4.81719,0.977595,4.93732,0.415246,4.90011,0.994424,4.98283,0.0608566
4.81234,1.00117,4.93276,0.445564,4.89519,1.0184,4.98104,0.0701879
4.80735,1.02488,4.92777,0.476591,4.89011,1.04253,4.97911,0.0805974
4.80196,1.04982,4.92235,0.508246,4.88463,1.06789,4.97703,0.0921413
4.79693,1.07259,4.9165,0.540448,4.87951,1.09105,4.97479,0.104867
4.79106,1.09851,4.91021,0.573126,4.87354,1.11742,4.97238,0.118815
4.78591,1.12075,4.90347,0.606211,4.8683,1.14005,4.96979,0.134014
4.78026,1.14461,4.89629,0.639636,4.86255,1.16431,4.96701,0.15048
4.77428,1.1693,4.89101,0.663205,4.85647,1.18943,4.96405,0.168218
4.7684,1.19302,4.88063,0.707281,4.85049,1.21356,4.96088,0.187226
4.76231,1.21714,4.87216,0.741399,4.84429,1.23809,4.95752,0.207491
4.75627,1.24053,4.86326,0.775653,4.83815,1.26188,4.95394,0.228986
4.74988,1.26477,4.85678,0.79969,4.83165,1.28654,4.95016,0.251678
4.74355,1.28829,4.84422,0.844411,4.82521,1.31047,4.94617,0.275524
4.73711,1.31178,4.83411,0.878843,4.81866,1.33436,4.94198,0.300472
4.73054,1.3353,4.82362,0.913269,4.81197,1.35828,4.93758,0.326466
4.72366,1.3594,4.81275,0.947659,4.80498,1.3828,4.93298,0.353441
4.71671,1.38333,4.80154,0.981989,4.79791,1.40715,4.92818,0.381332
4.70932,1.40827,4.78998,1.01624,4.7904,1.43252,4.9232,0.410069
4.70276,1.43003,4.7781,1.05038,4.78372,1.45465,4.91804,0.43958
4.69557,1.45349,4.76592,1.0844,4.7764,1.47852,4.91271,0.469793
4.68854,1.476,4.75346,1.11828,4.76925,1.50141,4.90721,0.500635
4.68088,1.50013,4.74073,1.152,4.76146,1.52595,4.90157,0.532036
4.67351,1.52292,4.72775,1.18555,4.75396,1.54914,4.89579,0.56393
4.66571,1.54665,4.71456,1.21891,4.74603,1.57327,4.88988,0.596254
4.65798,1.56978,4.70116,1.25207,4.73817,1.59681,4.88386,0.628947
4.65003,1.59318,4.68758,1.28503,4.73008,1.62061,4.87773,0.661952
4.64208,1.61619,4.67385,1.31777,4.72199,1.64401,4.87151,0.69522
4.63376,1.6399,4.65999,1.35028,4.71353,1.66813,4.86521,0.728706
4.62564,1.66265,4.64602,1.38257,4.70527,1.69127,4.85883,0.762371
4.61696,1.68662,4.63618,1.40503,4.69644,1.71565,4.85239,0.796181
4.60887,1.70861,4.61781,1.44644,4.68821,1.73802,4.84589,0.830109
4.60026,1.73165,4.60362,1.47801,4.67945,1.76146,4.83934,0.864135
4.59123,1.75545,4.5894,1.50934,4.67027,1.78567,4.83274,0.898243
4.58274,1.77748,4.57516,1.54042,4.66163,1.80808,4.82609,0.932425
4.5737,1.80062,4.56092,1.57125,4.65244,1.83161,4.81939,0.966676
4.56472,1.82327,4.54669,1.60184,4.6433,1.85465,4.81264,1.001
4.55558,1.84598,4.53249,1.63217,4.63401,1.87776,4.80584,1.0354
4.54619,1.869,4.51832,1.66226,4.62445,1.90117,4.79897,1.0699
4.53687,1.8915,4.50421,1.69209,4.61497,1.92406,4.79203,1.1045
4.52724,1.91444,4.49016,1.72168,4.60518,1.94739,4.78501,1.13924
4.51776,1.9367,4.47618,1.75101,4.59553,1.97004,4.77787,1.17413
4.5079,1.95954,4.46228,1.78009,4.58551,1.99327,4.77062,1.20922
4.49811,1.98191,4.44847,1.80892,4.57555,2.01603,4.76322,1.24452
4.48815,2.00437,4.43476,1.83749,4.56541,2.03887,4.75564,1.28009
4.47807,2.02679,4.42114,1.8658,4.55516,2.06168,4.74787,1.31595
4.46791,2.04909,4.40764,1.89386,4.54483,2.08436,4.73986,1.35217
4.4574,2.07185,4.39424,1.92166,4.53413,2.10752,4.73158,1.38876
4.44714,2.09379,4.38096,1.94919,4.52369,2.12983,4.723,1.4258
4.43674,2.11572,4.36781,1.97646,4.51312,2.15215,4.71407,1.46331
4.42595,2.13822,4.35477,2.00346,4.50214,2.17503,4.70475,1.50134
4.41507,2.16059,4.34187,2.03019,4.49107,2.19779,4.69499,1.53995
4.40443,2.1822,4.3291,2.05664,4.48025,2.21977,4.68475,1.57917
4.39333,2.20446,4.31646,2.08281,4.46896,2.24241,4.67399,1.61905
4.38229,2.22632,4.30395,2.10871,4.45773,2.26464,4.66264,1.65962
4.37111,2.24819,4.29159,2.13432,4.44636,2.28689,4.65067,1.70092
4.35991,2.26985,4.27936,2.15964,4.43496,2.30892,4.63802,1.74297
4.34852,2.29158,4.26726,2.18468,4.42338,2.33103,4.62465,1.7858
4.33692,2.31347,4.25531,2.20942,4.41158,2.35329,4.61052,1.82941
4.32535,2.33502,4.24349,2.23388,4.39981,2.37522,4.59558,1.87382
4.31343,2.35697,4.2318,2.25805,4.38768,2.39755,4.57979,1.91902
4.30171,2.37829,4.22024,2.28194,4.37576,2.41924,4.56312,1.96499
4.28986,2.39959,4.2088,2.30555,4.36371,2.4409,4.54554,2.01173
4.27776,2.42111,4.19748,2.32889,4.3514,2.46279,4.52704,2.0592
4.26558,2.44249,4.18628,2.35196,4.33902,2.48454,4.50759,2.10736
4.2533,2.46383,4.17519,2.37479,4.32652,2.50624,4.48719,2.15616
4.24069,2.48546,4.16419,2.39738,4.3137,2.52824,4.46583,2.20554
4.22835,2.50639,4.15327,2.41975,4.30114,2.54954,4.44352,2.25543
4.21548,2.52799,4.14243,2.44191,4.28805,2.57151,4.42028,2.30575
4.20321,2.54833,4.13165,2.46387,4.27557,2.5922,4.39612,2.35642
4.19001,2.56998,4.12092,2.48566,4.26214,2.61422,4.37109,2.40733
4.17749,2.59029,4.11022,2.5073,4.2494,2.63488,4.34521,2.4584
4.16441,2.61126,4.09953,2.52881,4.2361,2.65622,4.31853,2.50951
4.1514,2.63189,4.08884,2.55021,4.22287,2.6772,4.29112,2.56056
4.13813,2.6527,4.07813,2.57153,4.20937,2.69837,4.26301,2.61145
4.12471,2.67353,4.06737,2.59279,4.19572,2.71955,4.23429,2.66207
4.11151,2.69378,4.05654,2.61402,4.18229,2.74015,4.205,2.7123
4.09792,2.71441,4.04562,2.63524,4.16846,2.76114,4.17523,2.76205
4.08429,2.73487,4.03458,2.65648,4.1546,2.78195,4.14504,2.81122
4.07063,2.75517,4.02341,2.67775,4.14071,2.8026,4.11451,2.85971
4.05624,2.77631,4.01208,2.69908,4.12607,2.8241,4.08372,2.90744
4.04169,2.79744,4.00058,2.72048,4.11127,2.8456,4.05275,2.95432
4.02871,2.81612,3.98887,2.74197,4.09806,2.86459,4.02165,3.00029
4.01466,2.83611,3.97696,2.76356,4.08377,2.88493,3.99051,3.04528
4.00048,2.85608,3.96481,2.78525,4.06934,2.90524,3.95938,3.08924
3.98617,2.87601,3.95241,2.80707,4.05479,2.92552,3.92833,3.13213
3.97167,2.896,3.93975,2.829,4.04004,2.94586,3.89742,3.17393
3.95707,2.91592,3.92681,2.85106,4.02519,2.96611,3.86669,3.2146
3.94152,2.9369,3.91358,2.87324,4.00937,2.98746,3.83619,3.25414
3.92784,2.95518,3.90006,2.89553,3.99546,3.00605,3.80595,3.29255
3.91267,2.97523,3.88624,2.91794,3.98002,3.02645,3.77601,3.32983
3.89817,2.99421,3.87211,2.94044,3.96527,3.04575,3.74639,3.36599
3.88297,3.01389,3.85769,2.96304,3.94982,3.06577,3.71714,3.40105
3.86799,3.03309,3.84296,2.98571,3.93458,3.0853,3.68825,3.43504
3.85255,3.05268,3.82795,3.00845,3.91887,3.10523,3.65975,3.46799
3.83745,3.07164,3.81264,3.03124,3.90351,3.12452,3.63165,3.49994
3.822,3.09083,3.79704,3.05406,3.8878,3.14404,3.60394,3.53091
3.80629,3.11017,3.78117,3.0769,3.87181,3.16371,3.57663,3.56096
3.79091,3.1289,3.76502,3.09975,3.85617,3.18276,3.54971,3.59011
3.77517,3.14786,3.74861,3.12257,3.84016,3.20205,3.52318,3.61841
3.75923,3.16689,3.73195,3.14537,3.82395,3.2214,3.49704,3.64591
3.74363,3.18532,3.71504,3.16812,3.80807,3.24015,3.47128,3.67263
3.72678,3.20501,3.69791,3.1908,3.79093,3.26019,3.44589,3.69862
3.71139,3.22282,3.68055,3.21341,3.77528,3.2783,3.42086,3.72391
3.69521,3.24136,3.66298,3.23592,3.75882,3.29716,3.39618,3.74854
3.67902,3.25972,3.64521,3.25833,3.74236,3.31584,3.37184,3.77254
3.66254,3.27822,3.62725,3.28062,3.7256,3.33466,3.34783,3.79593
3.6462,3.2964,3.60911,3.30277,3.70896,3.35314,3.32414,3.81874
3.62969,3.31456,3.59081,3.32479,3.69218,3.37162,3.30078,3.841
3.61308,3.33267,3.57233,3.34665,3.67527,3.39004,3.27772,3.86272
3.59629,3.35077,3.55371,3.36836,3.6582,3.40845,3.25496,3.88391
3.57963,3.36857,3.53494,3.38989,3.64125,3.42656,3.23251,3.9046
3.56247,3.38671,3.51604,3.41125,3.62379,3.44501,3.21036,3.92479
3.54577,3.40419,3.49702,3.43244,3.60681,3.46279,3.1885,3.94449
3.5285,3.42209,3.47787,3.45344,3.58924,3.481,3.16695,3.9637
3.51155,3.43948,3.4644,3.46803,3.572,3.49869,3.1457,3.98243
3.49435,3.45694,3.43925,3.49488,3.55451,3.51646,3.12476,4.00068
3.47605,3.47535,3.41979,3.51532,3.53589,3.53518,3.10412,4.01843
3.45956,3.49177,3.40023,3.53557,3.51911,3.55188,3.0838,4.0357
3.44194,3.50914,3.38057,3.55563,3.50119,3.56955,3.06379,4.05247
3.42426,3.52639,3.36083,3.5755,3.4832,3.5871,3.04412,4.06873
3.40677,3.54329,3.34099,3.59519,3.46542,3.60428,3.02479,4.08447
3.38847,3.56079,3.32107,3.61469,3.4468,3.62209,3.0058,4.09968
3.37092,3.57741,3.30107,3.63402,3.42895,3.639,2.98717,4.11434
3.35292,3.59429,3.28098,3.65316,3.41064,3.65616,2.9689,4.12845
3.33491,3.61101,3.26081,3.67213,3.39232,3.67317,2.95102,4.14199
3.3168,3.62764,3.24056,3.69094,3.3739,3.69009,2.93353,4.15494
3.2989,3.64393,3.22023,3.70958,3.35569,3.70666,2.91643,4.16729
3.28067,3.66035,3.19982,3.72807,3.33714,3.72337,2.89975,4.17903
3.26222,3.6768,3.17933,3.7464,3.31838,3.7401,2.8835,4.19013
3.24402,3.69288,3.15876,3.76458,3.29986,3.75645,2.86768,4.20058
3.22521,3.70931,3.13811,3.78261,3.28073,3.77317,2.8523,4.21037
3.20688,3.72517,3.11738,3.8005,3.26209,3.7893,2.83738,4.21949
3.18705,3.74215,3.09657,3.81826,3.24192,3.80657,2.82292,4.22793
3.16942,3.75709,3.07568,3.83588,3.22398,3.82177,2.80892,4.23567
3.15015,3.77326,3.05472,3.85338,3.20438,3.83822,2.79539,4.24272
3.1313,3.78893,3.03367,3.87075,3.1852,3.85415,2.78233,4.24907
3.11286,3.80409,3.01255,3.88801,3.16645,3.86958,2.76973,4.25472
3.09296,3.82028,2.99135,3.90514,3.14621,3.88605,2.7576,4.25967
3.07439,3.83525,2.97008,3.92216,3.12731,3.90127,2.74594,4.26393
3.05403,3.85148,2.94874,3.93906,3.1066,3.91778,2.73472,4.26749
3.03556,3.86605,2.92733,3.95584,3.08782,3.93261,2.72395,4.27038
3.01636,3.88105,2.90585,3.97252,3.06829,3.94786,2.71361,4.2726
2.99702,3.896,2.88431,3.98907,3.04861,3.96307,2.70369,4.27418
2.97743,3.911,2.86271,4.00551,3.02869,3.97832,2.69417,4.27513
2.95778,3.92588,2.84105,4.02183,3.0087,3.99346,2.68503,4.27547
2.93837,3.94043,2.81935,4.03803,2.98895,4.00826,2.67625,4.27523
2.91862,3.95507,2.7976,4.05411,2.96887,4.02316,2.66781,4.27444
2.8984,3.96992,2.7758,4.07005,2.9483,4.03826,2.65967,4.27312
2.87899,3.98402,2.75397,4.08586,2.92855,4.0526,2.65181,4.27133
2.8588,3.99853,2.73211,4.10153,2.90801,4.06736,2.6442,4.26908
2.8392,4.01247,2.71023,4.11705,2.88808,4.08155,2.63681,4.26641
2.81892,4.02675,2.69051,4.13088,2.86745,4.09607,2.63032,4.2637
2.79873,4.0408,2.66859,4.14611,2.84691,4.11036,2.62325,4.26037
2.77865,4.05463,2.64667,4.16116,2.82649,4.12443,2.61629,4.25675
2.75809,4.06865,2.62474,4.17604,2.80557,4.13869,2.60941,4.25289
2.73744,4.08258,2.60281,4.19075,2.78456,4.15286,2.60258,4.24883
2.71704,4.09618,2.58089,4.20526,2.76381,4.16669,2.59574,4.24463
2.69682,4.10952,2.55899,4.21958,2.74325,4.18026,2.58888,4.24032
2.6762,4.12298,2.5371,4.23369,2.72227,4.19395,2.58194,4.23596
2.65578,4.13616,2.51525,4.2476,2.7015,4.20736,2.57489,4.23159
2.6352,4.1493,2.49341,4.2613,2.68056,4.22073,2.5677,4.22727
2.61385,4.16278,2.47162,4.27478,2.65885,4.23444,2.56033,4.22302
2.59343,4.17554,2.44985,4.28804,2.63808,4.24742,2.55274,4.2189
2.57244,4.1885,2.42812,4.30107,2.61672,4.26061,2.54491,4.21495
2.55157,4.20125,2.40644,4.31388,2.59549,4.27357,2.5368,4.2112
2.53031,4.21409,2.38479,4.32645,2.57387,4.28663,2.52839,4.20769
2.50932,4.22661,2.36318,4.3388,2.55252,4.29938,2.51965,4.20445
2.48763,4.23942,2.34161,4.35092,2.53045,4.3124,2.51057,4.20151
2.46697,4.25147,2.32008,4.36281,2.50944,4.32466,2.50111,4.19891
2.4457,4.26375,2.29859,4.37447,2.4878,4.33715,2.49127,4.19665
2.42437,4.27591,2.27713,4.3859,2.4661,4.34952,2.48103,4.19477
2.40292,4.288,2.25571,4.39712,2.44428,4.36182,2.47037,4.19329
2.38148,4.29994,2.23432,4.40811,2.42248,4.37397,2.45929,4.19221
2.35994,4.3118,2.21296,4.41889,2.40057,4.38603,2.44777,4.19155
2.33832,4.32357,2.19161,4.42946,2.37858,4.398,2.43582,4.19131
2.31638,4.33536,2.17029,4.43983,2.35626,4.40999,2.42343,4.19152
2.29494,4.34675,2.14898,4.45,2.33445,4.42158,2.41059,4.19216
2.27322,4.35815,2.12769,4.45998,2.31236,4.43317,2.39732,4.19325
2.25156,4.36938,2.10639,4.46977,2.29032,4.4446,2.38359,4.19478
2.22853,4.38117,2.0851,4.47937,2.2669,4.45659,2.36943,4.19676
2.20758,4.39176,2.06379,4.4888,2.24559,4.46736,2.35483,4.19917
2.18519,4.40295,2.04248,4.49806,2.22281,4.47874,2.33979,4.20202
2.16344,4.41367,2.02115,4.50715,2.20068,4.48965,2.32432,4.20531
2.14112,4.42454,1.9998,4.51609,2.17798,4.50071,2.30843,4.20902
2.11877,4.43529,1.97842,4.52486,2.15525,4.51164,2.29212,4.21315
2.09634,4.44594,1.95701,4.53349,2.13243,4.52247,2.2754,4.21769
2.07446,4.45619,1.93557,4.54197,2.11017,4.5329,2.25827,4.22265
2.05217,4.4665,1.9141,4.55031,2.0875,4.54339,2.24074,4.228
2.02987,4.47668,1.89259,4.55851,2.06481,4.55374,2.22281,4.23375
2.00742,4.48678,1.87103,4.56658,2.04198,4.56402,2.20449,4.23989
1.98463,4.49691,1.84943,4.57452,2.0188,4.57433,2.18579,4.24641
1.96212,4.50678,1.82779,4.58233,1.99589,4.58437,2.1667,4.2533
1.93945,4.51658,1.80609,4.59001,1.97283,4.59434,2.14724,4.26057
1.9172,4.52607,1.78435,4.59757,1.9502,4.60399,2.12741,4.26819
1.89472,4.53553,1.76256,4.60501,1.92734,4.61361,2.1072,4.27618
1.87206,4.54493,1.74072,4.61233,1.90428,4.62317,2.08662,4.28453
1.8498,4.55403,1.72541,4.61738,1.88164,4.63243,2.06567,4.29323
1.82682,4.5633,1.6969,4.62662,1.85827,4.64186,2.04435,4.30227
1.80362,4.57252,1.67931,4.6322,1.83467,4.65124,2.02921,4.30881
1.78039,4.58162,1.67051,4.63496,1.81103,4.66049,2.01388,4.31552
1.75776,4.59034,1.65509,4.63975,1.78802,4.66936,2.00283,4.32041
1.73429,4.59926,1.64185,4.64381,1.76414,4.67844,1.98944,4.3264
1.71203,4.60759,1.62417,4.64917,1.74151,4.68691,1.97139,4.33456
1.68096,4.61902,1.60647,4.65445,1.7099,4.69854,1.9531,4.34294
1.6655,4.62462,1.59538,4.65771,1.69417,4.70423,1.94155,4.34829
1.64168,4.63313,1.5754,4.66352,1.66994,4.71289,1.92052,4.35813
1.61972,4.64085,1.55315,4.66986,1.64761,4.72074,1.89681,4.36938
1.58925,4.65137,1.53083,4.67609,1.61661,4.73144,1.8727,4.38097
1.57102,4.65756,1.50846,4.68221,1.59807,4.73774,1.84821,4.39291
1.54476,4.66634,1.48602,4.68822,1.57135,4.74667,1.82332,4.40518
1.52646,4.67235,1.46352,4.69411,1.55274,4.75279,1.79803,4.41779
1.50274,4.68004,1.44095,4.69989,1.52861,4.7606,1.77232,4.43075
1.47965,4.68739,1.41832,4.70555,1.50512,4.76808,1.74619,4.44405
1.45627,4.69471,1.39561,4.71109,1.48134,4.77553,1.71963,4.45769
1.43289,4.7019,1.37284,4.71652,1.45755,4.78284,1.69264,4.47166
1.40955,4.70894,1.35,4.72182,1.43382,4.79001,1.66521,4.48597
1.38581,4.71598,1.3271,4.727,1.40967,4.79717,1.63734,4.50059
1.36183,4.72297,1.30414,4.73206,1.38527,4.80427,1.60903,4.51554
1.33857,4.72961,1.28111,4.737,1.36162,4.81103,1.58028,4.53079
1.31431,4.73641,1.25803,4.74182,1.33694,4.81795,1.55108,4.54634
1.29118,4.74277,1.23489,4.74652,1.3134,4.82441,1.52143,4.56218
1.2675,4.74915,1.2117,4.7511,1.28932,4.83091,1.49135,4.57829
1.24388,4.75539,1.18846,4.75556,1.2653,4.83725,1.46083,4.59465
1.21986,4.76161,1.16517,4.7599,1.24086,4.84358,1.42987,4.61125
1.19549,4.76779,1.14183,4.76412,1.21607,4.84986,1.39849,4.62807
1.17244,4.77351,1.11845,4.76823,1.19262,4.85568,1.36669,4.64509
1.14831,4.77937,1.09502,4.77223,1.16807,4.86165,1.33448,4.66229
1.12444,4.78504,1.07155,4.77612,1.1438,4.86741,1.30188,4.67964
1.10105,4.79048,1.04805,4.7799,1.12001,4.87294,1.26889,4.69712
1.07652,4.79605,1.0245,4.78357,1.09505,4.87861,1.23553,4.71471
1.05232,4.80142,1.00092,4.78715,1.07043,4.88407,1.20183,4.73238
1.02858,4.80656,0.977296,4.79063,1.04629,4.8893,1.16779,4.75009
1.0047,4.81161,0.95364,4.79401,1.022,4.89444,1.13343,4.76782
0.980648,4.81657,0.929947,4.79731,0.99753,4.89948,1.09879,4.78555
0.956185,4.82148,0.906219,4.80052,0.972645,4.90448,1.06387,4.80323
0.932443,4.82613,0.882454,4.80365,0.948495,4.90921,1.02871,4.82084
0.908289,4.83073,0.858648,4.8067,0.923925,4.91389,0.993319,4.83835
0.88357,4.83532,0.834801,4.80969,0.89878,4.91856,0.957732,4.85572
0.859866,4.83959,0.81091,4.8126,0.874668,4.9229,0.921969,4.87293
0.83533,4.84388,0.786969,4.81545,0.849711,4.92727,0.886056,4.88995
0.81144,4.84794,0.762974,4.81825,0.825409,4.9314,0.850015,4.90674
0.787114,4.85195,0.738922,4.821,0.800664,4.93548,0.813873,4.92328
0.762901,4.85582,0.714808,4.8237,0.776034,4.93941,0.777656,4.93954
0.738274,4.85962,0.690629,4.82636,0.750984,4.94328,0.741388,4.9555
0.714293,4.8632,0.666378,4.82898,0.72659,4.94693,0.705094,4.97112
0.68974,4.86675,0.642051,4.83158,0.701614,4.95053,0.668797,4.9864
0.665621,4.87011,0.617648,4.83414,0.67708,4.95394,0.632523,5.00131
0.640944,4.87341,0.593166,4.83667,0.651978,4.95731,0.596299,5.01581
0.616785,4.87653,0.568603,4.83918,0.627402,4.96048,0.560146,5.02991
0.592182,4.87958,0.543958,4.84167,0.602377,4.96358,0.524088,5.04357
0.568178,4.88243,0.519231,4.84413,0.577959,4.96648,0.488149,5.05678
0.543613,4.88523,0.494422,4.84656,0.552971,4.96933,0.452349,5.06953
0.519097,4.8879,0.474514,4.84849,0.528033,4.97204,0.423822,5.07939
0.49461,4.89043,0.37412,4.85789,0.503125,4.97462,0.282963,5.12398
0.470637,4.8928,0.343722,4.86062,0.478739,4.97703,0.24137,5.13579
0.445532,4.89515,0.318295,4.86285,0.453202,4.97942,0.20697,5.14508
0.42133,4.89729,0.29278,4.86505,0.428583,4.9816,0.172819,5.15386
0.396431,4.89937,0.267181,4.8672,0.403256,4.98371,0.138927,5.16213
0.372403,4.90125,0.241504,4.8693,0.378814,4.98563,0.105305,5.16989
0.347277,4.9031,0.215748,4.87134,0.353255,4.98751,0.0719606,5.17713
0.323427,4.90473,0.189919,4.87333,0.328995,4.98916,0.0389023,5.18386
0.29787,4.90635,0.164023,4.87525,0.302998,4.99081,0.00613943,5.19007
0.274233,4.90773,0.0729165,4.88138,0.278954,4.99221,-0.106119,5.20776
0.249127,4.90906,-0.031913,4.88707,0.253415,4.99357,-0.229643,5.22043
0.225188,4.91022,-0.124203,4.89056,0.229065,4.99475,-0.333429,5.22513
0.200027,4.91131,-0.150678,4.89125,0.20347,4.99586,-0.362345,5.22541
0.175909,4.91223,-0.177203,4.89181,0.178937,4.9968,-0.390933,5.22523
0.150689,4.91307,-0.203771,4.89222,0.153283,4.99765,-0.419196,5.22459
0.126791,4.91375,-0.23037,4.8925,0.128974,4.99834,-0.447143,5.22352
0.10152,4.91433,-0.256989,4.89265,0.103268,4.99893,-0.474772,5.22201
0.077723,4.91477,-0.278295,4.89266,0.079061,4.99937,-0.496642,5.22048
0.05264,4.9151,-0.304935,4.89256,0.0535462,4.99971,-0.523684,5.21816
0.0288714,4.9153,-0.336908,4.89225,0.0293684,4.99991,-0.550396,5.2154
0.00355622,4.91538,-0.363549,4.89185,0.00361744,5,-0.582009,5.21148
-0.0216139,4.91533,-0.384857,4.89142,-0.0219859,4.99995,-0.607981,5.20771
-0.045712,4.91517,-0.41148,4.89076,-0.046499,4.99978,-0.628513,5.20437
-0.0706425,4.91487,-0.443404,4.88978,-0.0718586,4.99948,-0.658903,5.19881
-0.0950317,4.91446,-0.464671,4.88902,-0.0966676,4.99907,-0.67889,5.19474
-0.120334,4.91391,-0.488577,4.88805,-0.122405,4.9985,-0.701114,5.18981
-0.144238,4.91327,-0.515111,4.88684,-0.146721,4.99785,-0.725484,5.1839
-0.169064,4.91247,-0.541614,4.88549,-0.171975,4.99704,-0.749514,5.17754
-0.193524,4.91157,-0.56808,4.88399,-0.196855,4.99612,-0.773205,5.17073
-0.217502,4.91057,-0.589225,4.8827,-0.221246,4.9951,-0.791914,5.16497
-0.243483,4.90935,-0.620891,4.88058,-0.247674,4.99386,-0.819572,5.1558
-0.267834,4.90808,-0.641965,4.87905,-0.272444,4.99257,-0.837743,5.14934
-0.290988,4.90676,-0.663009,4.87743,-0.295998,4.99123,-0.862381,5.14001
-0.315633,4.90524,-0.697138,4.87459,-0.321066,4.98968,-0.884434,5.13108
-0.341129,4.90353,-0.723331,4.87225,-0.347002,4.98794,-0.906163,5.12173
-0.365359,4.90178,-0.736408,4.87102,-0.371649,4.98617,-0.916908,5.1169
-0.389625,4.89992,-0.76513,4.86819,-0.396332,4.98427,-0.940269,5.10593
-0.413151,4.89799,-0.79118,4.86547,-0.420263,4.98231,-0.961179,5.09555
-0.438753,4.89576,-0.817172,4.8626,-0.446306,4.98004,-0.981785,5.08478
-0.46301,4.89353,-0.843106,4.85958,-0.470981,4.97777,-1.00209,5.07364
-0.489543,4.89094,-0.868981,4.85642,-0.497971,4.97514,-1.01613,5.06562
-0.517694,4.88804,-0.894797,4.8531,-0.526607,4.97219,-1.04184,5.05027
-0.541428,4.88547,-0.920552,4.84963,-0.550748,4.96957,-1.0613,5.03807
-0.560165,4.88336,-0.946247,4.84601,-0.569808,4.96743,-1.0805,5.02555
-0.585038,4.88044,-0.971879,4.84223,-0.595109,4.96446,-1.09945,5.0127
-0.609491,4.87745,-0.989784,4.8395,-0.619983,4.96141,-1.11256,5.00354
-0.634006,4.87432,-1.02295,4.83421,-0.64492,4.95823,-1.13662,4.98613
-0.66085,4.87076,-1.04839,4.82996,-0.672227,4.95461,-1.15486,4.97244
-0.682626,4.86775,-1.07375,4.82556,-0.694377,4.95155,-1.1729,4.95848
