time,fl_true_x,fl_true_y,fl_true_z,fl_est_x,fl_est_y,fl_est_z,fq_true_x,fq_true_y,fq_true_z,fq_est_x,fq_est_y,fq_est_z,wind_x,wind_y,wind_z
1762167846.0045187,-0.0003413356265496742,0.00010904803069095465,-0.0008777279542322252,0.0,0.0,0.0,-0.0003413389077265761,0.00010904907894332467,-0.0008777290089103894,0.0,0.0,0.0,-0.1113867483599665,0.023570462545972323,-0.3331813499625013
1762167846.0169742,-0.0007384391966006489,0.0002358804828944818,-0.0011491312704508447,0.00016983539740892165,0.0006394483754644157,0.0,-0.0007384384236340863,0.000235882932219788,-0.0011491312736227944,-0.0012808264671094747,0.00034124747880661413,3.9999997803792087,-0.19329455913725457,0.06190424389930644,-0.29679863231439435
1762167846.026936,-0.0007718072934825779,0.000592269372587366,-0.0013639205742758628,0.00014493629197550022,0.0005531973320846054,-1.3830977595048384e-08,-0.0007689304070233199,0.0005914736612908372,-0.0013629426308341482,-0.0018577227479771865,0.0005660978719829981,-0.31931841121046595,-0.18383507159880955,0.14086348796320372,-0.2708453096485251
1762167846.0371203,-0.0006278723857377109,0.0003777160737561805,-0.0015299280886701021,6.329272437911292e-05,0.00016092221926372743,-2.4815723746840087e-10,-0.0006053113559923274,0.00036940222574748186,-0.0015222176113841605,0.010385058173330486,-0.0022950918054753626,-0.37316885395258376,-0.13833146673102106,0.09467951492187873,-0.25654606228892857
1762167846.0470028,-0.0008370781754995425,0.0005058093944872035,-0.00139725519769231,-0.00021981632709777317,-0.00012999176665247307,-2.9029418268923004e-08,-0.0007569689485140874,0.0004629315724633732,-0.0013652009868690208,0.03811764157421431,-0.016179979720998855,-0.18222370193139895,-0.18866563400774114,0.10101830957261083,-0.2382432400383937
1762167846.057662,-0.0009584965166778717,0.0002628991936460495,-0.0015573263154139885,-0.00038801542467383886,0.0001661179785294061,-4.825896520792922e-07,-0.0007963612498819528,0.00016905321502222708,-0.0014946869647827837,0.05619172452053552,-0.036555436908328985,0.032348367568055814,-0.23216833299002249,0.05988536719581162,-0.22320495270486743
1762167846.0668778,-0.0008776099795936915,6.083150725910708e-05,-0.0014863814147549948,-0.00040199701181050735,0.0003442353509575282,-1.7699779483099461e-06,-0.0006404899051209539,-9.233418149953484e-05,-0.0014072811431064336,0.06409076530357798,-0.05573745578413203,0.13520347848875014,-0.21184768277941457,-0.0029817622081185526,-0.2030716683774949
1762167846.076934,-0.0007708419330165788,6.161337457550776e-05,-0.0011858185833020342,-0.00032814535551162503,0.0005924783573333857,-5.248365429101496e-06,-0.0004858350578337386,-0.0001411782510164806,-0.0010931124620381792,0.06790300021379878,-0.07162106871888388,0.10514711973976584,-0.19569210345815377,0.024239284690407474,-0.18887038287856006
1762167846.087285,-0.0005517651769456581,-3.769947685627822e-05,-0.0013861100810083021,9.790108213716703e-05,0.0012567553407146874,-1.2662188431117689e-05,-0.00023742497085797566,-0.000330723621407314,-0.0013422046915663524,0.05952179228411402,-0.07841986839256782,0.08874082635309805,-0.12793622323324458,-0.01108346806278778,-0.24050213694707157
1762167846.0969138,-0.0008411934686466862,-0.00029867747308049406,-0.0021778716554328626,0.00020638953812015254,0.001324538298106299,-2.294246053629628e-05,-0.0003866746313996912,-0.0008058097637809026,-0.002171632028158005,0.04646778016241487,-0.07850529885449348,0.1022527136606155,-0.1701128766582904,-0.058637089492084064,-0.3262519033897557
1762167846.1074824,-4.2843754467380495e-06,-0.0008962646070114543,-0.0030414955601721786,3.041782605366926e-06,0.0011280172775765395,-3.843060897797632e-05,0.0006656114848833067,-0.001840978177051105,-0.0033597716538767927,0.03817827602928721,-0.08124999235994226,0.09437236883395335,-0.011666845190514093,-0.14998664112490098,-0.4257948185166745
1762167846.1172137,-0.0004347892344718421,-0.0006096065129569027,-0.003465349285188541,-7.670417511379804e-05,0.001095410810195041,-7.09368205720098e-05,0.00030730001118726085,-0.0017729229467740868,-0.003731870216818804,0.032172240788068955,-0.08521229859018913,0.08121408178238525,-0.06313685677887859,-0.10197430378832455,-0.4604444905887328
1762167846.126997,-0.00014367463373186776,-0.0008460644022471496,-0.003838006378328596,-0.00016549093476022356,0.0011115774108989179,-0.00010439078049488913,0.0007821359702090049,-0.002495185188739839,-0.00432677656165099,0.026484933530921198,-0.08936264094953164,0.07145610917531045,-0.03296041185562042,-0.12268163358970045,-0.46721390775705507
1762167846.1371293,-0.0005463163197379372,-0.0005163775774580161,-0.004167117868292286,-0.000252033256503441,0.0011197037504836098,-0.00015130245797319859,0.0004326025142910588,-0.002498203566286018,-0.004604300417339674,0.020894507720806994,-0.09370617473219764,0.06372939934988404,-0.09077130479822214,-0.062071586741332146,-0.48300426913676603
1762167846.147159,-0.0011440673554939018,-0.0007674906901534896,-0.004644988482970961,-0.00031645263681714275,0.0011181846087633318,-0.00021667104175970554,-9.252787427204631e-05,-0.0033973322708915053,-0.005196296433326322,0.015500911056078526,-0.09793581782213122,0.057774556574902096,-0.16606029971188846,-0.10064962021966056,-0.4863194831944622
1762167846.1571302,-0.0010971499240997557,-0.00033799698779303695,-0.005463073957143568,-0.00036290207424110915,0.0011299502775130815,-0.0002906931408035725,0.00010707307794303391,-0.0035870848100620976,-0.006028944112980698,0.010348962485261142,-0.10198290583057598,0.05300573184210034,-0.16254358371735567,-0.04995850692512917,-0.5137783580007609
1762167846.1669955,-0.0014270192878213753,-0.001151951784107824,-0.005809598636397478,-0.00039889830235806736,0.0011647419925642746,-0.0003809898156855972,-0.00017308792525481384,-0.0056494902986702665,-0.006866425626294218,0.00542255357219342,-0.10583698681813938,0.04917697058638584,-0.1967628229118893,-0.13369392952025036,-0.5276844025797254
1762167846.1769667,-0.0019104354128693893,-0.0022635309184387297,-0.007405651052941655,-0.00043171165243877774,0.001187428548163612,-0.0004831346487246844,-0.0005254892173180009,-0.008751525202218642,-0.009056047605237684,0.000911431642919243,-0.10945652260791978,0.0461468142592455,-0.20103704440931874,-0.2197355062995011,-0.5825665503980404
1762167846.1869054,-0.0018002028809409108,-0.0016719303493699037,-0.007606767326836258,-0.0004999845137183026,0.0012135738940715285,-0.000597890769580409,-0.00038645500362136147,-0.009055968807166822,-0.009357969578377808,-0.003187345954153431,-0.11293181948374544,0.04378459051064087,-0.2140080645872888,-0.1708365500679371,-0.551493263733994
1762167846.1969259,-0.0025821013679404813,-0.0014103222361200895,-0.009446133122376119,-0.0005981988682920066,0.0012453408391449481,-0.000725834714353854,-0.0011613959796966135,-0.010309937064672646,-0.01122629975548099,-0.006923714219928516,-0.1162612374601954,0.041946943889246774,-0.2710769942111902,-0.10963698105979285,-0.6132966053617583
1762167846.2076137,-0.0023426524941628766,-0.0015768418090722992,-0.010853736716182885,-0.0011114689111879081,0.0011749986848291665,-0.0008766753360984959,-0.0007996836460706488,-0.012533738527506447,-0.013048615932081785,-0.01072853014232646,-0.12296562175279506,0.013916308341607262,-0.21316476766699982,-0.10148927901121957,-0.6638085684984087
1762167846.2168317,-0.002259569739478647,-0.0027960791718751013,-0.013516358104925288,-0.0010359101763868508,0.0011158079534204438,-0.0009979758591715441,-0.0005386343861589946,-0.017197188489613845,-0.016540016967878882,-0.014035211823375152,-0.13129363955252898,0.013412599368878446,-0.21219844694649592,-0.18402126660435777,-0.7275680123189313
1762167846.227404,-0.003375435287179846,-0.003928705760663129,-0.01500735414224141,-0.000437759482513064,0.001547778550735292,-0.0011041975016674553,-0.0020110991443992115,-0.02180580378906392,-0.018612166481646136,-0.017186152503566518,-0.13986227312398478,0.06048563316916419,-0.2899383994766817,-0.2739684378097195,-0.739378070767705
1762167846.237387,-0.003659656941424569,-0.003264486193561151,-0.017203000741212553,6.59496743051119e-07,0.0018827376419877913,-0.0011464498692464681,-0.002336929875913286,-0.023297270115445304,-0.02062664442075548,-0.021925609663723304,-0.14799414944747707,0.08432978366511823,-0.3014268676683698,-0.16666908249078913,-0.7884820007158795
1762167846.2468677,-0.00422245235566049,-0.003985726468657982,-0.01877086419333391,-6.692485601594812e-05,0.0018882544008095442,-0.0010773596784131247,-0.0031865514718254265,-0.027646296893886927,-0.02251862429313554,-0.031139174974721105,-0.154103215017675,0.07124903823267158,-0.342693729348177,-0.19259603056394056,-0.8011702671597838
1762167846.2541,-0.004250007383104079,-0.004401416777887811,-0.021172414399239083,-0.0007024310294176812,0.0016104828451479725,-0.0009083410812574838,-0.003261461255786987,-0.03172677836798531,-0.024984177552484766,-0.04030744653330309,-0.15604938909221014,0.037749745600809646,-0.3161924306820671,-0.18881995237980584,-0.8162821421979956
1762167846.266881,-0.004039729547793289,-0.0046413440659360174,-0.021133698302020266,-0.0017872535113210581,0.0013406951862363868,-0.0006822113664297136,-0.0032501625817580237,-0.035303793896117715,-0.0249277753039464,-0.04736318914990581,-0.15637139097918248,0.014056973745526481,-0.31639265697058916,-0.1780778371234259,-0.7966393209727434
