time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,2.22057,0.000882644,2.6224,3,0,2,2.22057,0.000882644,1.95396,0,2.29714,0,0.626206,-0.0184109,-0.0722212,-0,2.4,0,0.626206,-0.0184109,-0.0722212
0.00995661,2.87133,0.0230379,2.65596,2.22687,0.000693694,2.62169,2.9999,0.0240695,2,2.22687,0.000693694,1.95324,-0.0184303,2.29706,2.28431e-20,0.634276,-0.0193845,-0.0689839,-0.0192556,2.39992,0,0.634276,-0.0193845,-0.0689839
0.0199438,2.87105,0.0459236,2.65596,2.23326,0.000494982,2.62108,2.99962,0.0479801,2,2.23326,0.000494982,1.95264,-0.0367389,2.29684,0,0.642124,-0.0203478,-0.0477032,-0.0383841,2.39969,0,0.642124,-0.0203478,-0.0477032
0.0299475,2.87059,0.0689073,2.65596,2.23972,0.000286999,2.62081,2.99914,0.0719929,2,2.23972,0.000286999,1.95236,-0.0551258,2.29647,0,0.649828,-0.0212388,-0.00321437,-0.0575943,2.39931,0,0.649828,-0.0212388,-0.00321437
0.0399374,2.86994,0.092024,2.65596,2.24625,7.04541e-05,2.62107,2.99846,0.0961448,2,2.24625,7.02084e-05,1.95263,-0.0736192,2.29596,-9.13725e-20,0.657567,-0.0219832,0.0534585,-0.0769158,2.39877,0,0.65754,-0.0221048,0.0534585
0.0499396,2.86911,0.115222,2.65596,2.25287,-0.000147769,2.62176,2.99758,0.120382,2,2.25287,-0.00015534,1.95332,-0.0921778,2.29529,9.13725e-20,0.665892,-0.0211758,0.081064,-0.0963055,2.39807,0,0.665376,-0.0230313,0.0810641
0.0601401,2.86805,0.139027,2.65596,2.25957,-0.000337976,2.62264,2.99648,0.145252,2,2.25956,-0.00039046,1.9542,-0.111221,2.29444,1.82745e-19,0.675109,-0.0159334,0.0930191,-0.116202,2.39719,0,0.673275,-0.0239685,0.0930198
0.0699537,2.8669,0.160963,2.65596,2.26637,-0.000447379,2.6236,2.99528,0.168171,2,2.26633,-0.000634311,1.95515,-0.12877,2.29352,-1.82745e-19,0.685097,-0.00507612,0.0977369,-0.134537,2.39623,0,0.681092,-0.024823,0.0977427
0.0799522,2.86552,0.183934,2.65596,2.27328,-0.000428114,2.62458,2.99384,0.192171,2,2.27318,-0.000886961,1.95613,-0.147147,2.29242,0,0.695332,0.00926873,0.0961275,-0.153737,2.39507,0,0.688666,-0.0256975,0.0961524
0.0899079,2.86397,0.206702,2.65596,2.28028,-0.000255194,2.62549,2.99222,0.215958,2,2.2801,-0.00114799,1.95705,-0.165362,2.29118,0,0.705062,0.0259046,0.0876148,-0.172767,2.39377,0,0.69594,-0.0264687,0.0876871
0.0999285,2.86219,0.23005,2.65596,2.28738,0.000104937,2.62634,2.99036,0.240352,2,2.2871,-0.00141573,1.9579,-0.18404,2.28975,1.82745e-19,0.714463,0.0469172,0.0826047,-0.192282,2.39229,0,0.70301,-0.0270516,0.0827777
0.109947,2.86026,0.252908,2.65596,2.29457,0.000698888,2.62716,2.98834,0.264233,2,2.29416,-0.00168853,1.95872,-0.202326,2.28821,-3.6549e-19,0.72382,0.072729,0.0816265,-0.211386,2.39067,0,0.710054,-0.0274567,0.0819926
0.119988,2.85814,0.275882,2.65596,2.30185,0.0015775,2.62799,2.98612,0.288235,2,2.3013,-0.00196371,1.95955,-0.220705,2.28651,3.6549e-19,0.733116,0.103932,0.0851493,-0.230588,2.3889,0,0.71705,-0.0275249,0.085859
0.129936,2.85584,0.298717,2.65596,2.30923,0.00279626,2.62888,2.98372,0.312093,2,2.30851,-0.0022381,1.96045,-0.238974,2.28467,0,0.742396,0.140723,0.0930637,-0.249675,2.38698,0,0.724135,-0.0273563,0.0943494
0.13994,2.85336,0.321538,2.65596,2.3167,0.00441105,2.62986,2.98113,0.335936,2,2.31578,-0.00250996,1.96145,-0.25723,2.28269,0,0.751469,0.183229,0.104796,-0.268749,2.38491,0,0.731266,-0.0269511,0.107
0.149896,2.85069,0.344378,2.65596,2.32426,0.00648074,2.63098,2.97835,0.3598,2,2.32313,-0.00277576,1.9626,-0.275503,2.28055,0,0.760052,0.231713,0.1199,-0.28784,2.38268,0,0.738295,-0.0261383,0.123508
0.159957,2.84785,0.367145,2.65596,2.3319,0.00906503,2.63227,2.97538,0.383586,2,2.33055,-0.0030316,1.96394,-0.293716,2.27828,-3.6549e-19,0.767975,0.286175,0.137836,-0.306869,2.3803,0,0.745177,-0.0249349,0.143513
