time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.87142,0,2.65596,2.53119,0.532758,2.62404,3,0,2,2.53119,0.532758,1.95559,0,2.29714,0,1.30179,1.30267,-0.0545818,-0,2.4,0,1.30179,1.30267,-0.0545818
0.00998538,2.87133,0.0228588,2.65596,2.54427,0.545853,2.6235,2.9999,0.0238824,2,2.54427,0.545853,1.95505,-0.018287,2.29706,0,1.31535,1.31622,-0.0520063,-0.0191059,2.39992,0,1.31535,1.31622,-0.0520063
0.0202001,2.87105,0.0463115,2.65596,2.55749,0.559082,2.62306,2.99961,0.0483853,2,2.55749,0.559082,1.95461,-0.0370492,2.29684,0,1.32875,1.32961,-0.0325842,-0.0387083,2.39969,0,1.32875,1.32961,-0.0325842
0.030062,2.87059,0.0690149,2.65596,2.57085,0.572444,2.62293,2.99913,0.0721054,2,2.57085,0.572444,1.95448,-0.0552119,2.29647,0,1.3419,1.34276,0.00958709,-0.0576843,2.39931,0,1.3419,1.34276,0.00958709
0.0400505,2.86994,0.0921614,2.65596,2.58433,0.585937,2.62327,2.99845,0.0962883,2,2.58433,0.585937,1.95483,-0.0737291,2.29595,0,1.35457,1.35582,0.0585058,-0.0770307,2.39876,0,1.35498,1.35581,0.0585058
0.0500084,2.86912,0.115009,2.65596,2.59793,0.599561,2.62399,2.99759,0.120159,2,2.59795,0.59956,1.95555,-0.092007,2.29529,9.13725e-20,1.36414,1.36918,0.0808702,-0.096127,2.39807,0,1.36794,1.36868,0.0808703
0.0600364,2.8681,0.138045,2.65596,2.61159,0.613327,2.62487,2.99653,0.144227,2,2.61169,0.61331,1.95643,-0.110436,2.29448,0,1.3677,1.3845,0.096509,-0.115381,2.39722,0,1.38083,1.38141,0.096511
0.0700798,2.8669,0.16101,2.65596,2.62526,0.627263,2.62595,2.99528,0.16822,2,2.62556,0.627188,1.9575,-0.128808,2.29352,1.82745e-19,1.36332,1.40326,0.118824,-0.134576,2.39622,0,1.39365,1.3941,0.118839
0.0800628,2.86551,0.184058,2.65596,2.63884,0.641399,2.62723,2.99383,0.1923,2,2.63956,0.641192,1.95879,-0.147246,2.29241,-1.82745e-19,1.35404,1.42389,0.13558,-0.15384,2.39506,0,1.40635,1.40679,0.135641
0.0900762,2.86392,0.207448,2.65596,2.65233,0.655742,2.62861,2.99216,0.216737,2,2.65369,0.655324,1.96017,-0.165958,2.29113,1.82745e-19,1.34351,1.44472,0.13988,-0.17339,2.39373,0,1.41897,1.41958,0.140049
