quad_ref_x,quad_ref_y,quad_actual_x,quad_actual_y,payload_ref_x,payload_ref_y,payload_actual_x,payload_actual_y
0.0196193,0.0169309,0.544417,0.417602,0.0205153,0.0205148,0.691523,0.579052
0.043688,0.0376983,0.564936,0.435444,0.0456831,0.0456778,0.707528,0.597542
0.0658627,0.0568254,0.585473,0.453236,0.0688701,0.068852,0.727528,0.620633
0.0883498,0.0762126,0.60603,0.470976,0.0923835,0.0923397,0.747518,0.643695
0.111985,0.0965757,0.626604,0.488659,0.117096,0.117007,0.767499,0.666722
0.1344,0.115872,0.647196,0.506281,0.140533,0.140379,0.787471,0.689706
0.157238,0.135513,0.667806,0.52384,0.164412,0.164165,0.807435,0.712642
0.180235,0.155267,0.688434,0.541331,0.188456,0.188083,0.827393,0.735525
0.202803,0.174626,0.709078,0.558748,0.21205,0.21152,0.847345,0.758348
0.225886,0.194397,0.729738,0.576088,0.236181,0.235448,0.867292,0.781103
0.248727,0.213926,0.750409,0.593343,0.260057,0.259078,0.887234,0.803783
0.27165,0.23349,0.771091,0.61051,0.284019,0.282744,0.907169,0.826382
0.294572,0.253012,0.791778,0.62758,0.307978,0.306351,0.927097,0.848891
0.317303,0.272327,0.81247,0.644549,0.331735,0.329701,0.947016,0.871304
0.340482,0.291975,0.833166,0.661412,0.355959,0.353445,0.966926,0.893611
0.362925,0.310949,0.853864,0.678165,0.379412,0.376365,0.986829,0.915807
0.386118,0.330501,0.874565,0.694801,0.403646,0.399976,1.00672,0.937887
0.409092,0.34981,0.895264,0.711313,0.427649,0.423282,1.02662,0.959843
0.431155,0.368295,0.915959,0.727692,0.450699,0.445584,1.0465,0.981664
0.454083,0.387439,0.936645,0.74393,0.47465,0.468672,1.06638,1.00334
0.476902,0.406423,0.95732,0.760021,0.498485,0.491555,1.08624,1.02487
0.49987,0.425458,0.977982,0.775957,0.522473,0.514489,1.1061,1.04623
0.521998,0.443723,0.99863,0.791733,0.545581,0.536483,1.12595,1.06742
0.544302,0.462058,1.01308,0.802679,0.568871,0.55855,1.14579,1.08844
0.567207,0.480802,1.0337,0.818169,0.592785,0.581097,1.15967,1.10304
0.589348,0.498838,1.0543,0.833481,0.615899,0.60278,1.1795,1.12373
0.612211,0.51737,1.07489,0.848614,0.639764,0.625047,1.19933,1.14423
0.634597,0.535423,1.09545,0.863563,0.663129,0.646726,1.21915,1.16452
0.657291,0.553624,1.11394,0.876855,0.686811,0.66857,1.23897,1.1846
0.67926,0.571148,1.13446,0.89144,0.709735,0.689588,1.2568,1.20249
0.701771,0.588999,1.15496,0.905828,0.733221,0.710984,1.27662,1.22216
0.72417,0.606653,1.17544,0.920015,0.756588,0.732132,1.29643,1.24159
0.746099,0.623828,1.19589,0.933997,0.779461,0.752692,1.31625,1.26079
0.768434,0.641206,1.21631,0.947771,0.802755,0.773482,1.33608,1.27975
0.790848,0.658525,1.23671,0.961329,0.826127,0.794187,1.35591,1.29846
0.812473,0.675116,1.25708,0.974669,0.848675,0.814008,1.37575,1.31692
0.834943,0.692227,1.27741,0.98779,0.8721,0.834438,1.39559,1.33511
0.856706,0.708672,1.29771,1.00069,0.894786,0.854059,1.41545,1.35305
0.878497,0.725008,1.31797,1.01336,0.917498,0.873536,1.43531,1.37071
0.900649,0.741477,1.33819,1.02579,0.940583,0.893158,1.45518,1.38809
0.922292,0.757428,1.35837,1.03799,0.963134,0.91215,1.47506,1.40519
0.94413,0.77338,1.37852,1.04996,0.985887,0.93113,1.49496,1.42201
0.965873,0.789115,1.39861,1.06167,1.00854,0.949838,1.51487,1.43852
0.987809,0.804836,1.41866,1.07315,1.03139,0.968517,1.53479,1.45474
1.00968,0.820351,1.43866,1.08438,1.05416,0.986937,1.55473,1.47065
1.03063,0.835062,1.4586,1.09535,1.07598,1.00439,1.57469,1.48625
1.05253,0.850277,1.47849,1.10607,1.09878,1.02243,1.59466,1.50154
1.07358,0.864737,1.49831,1.11653,1.1207,1.03956,1.61464,1.5165
1.09515,0.879383,1.51807,1.12673,1.14315,1.0569,1.63463,1.53113
1.11631,0.893584,1.53776,1.13666,1.16518,1.0737,1.65463,1.54543
1.13737,0.907543,1.55738,1.14633,1.1871,1.09021,1.67465,1.5594
1.15921,0.921829,1.57692,1.15573,1.20983,1.10709,1.69467,1.57302
1.17958,0.934972,1.5925,1.16306,1.23102,1.1226,1.7147,1.58629
1.20116,0.948711,1.6119,1.17196,1.25347,1.13881,1.73073,1.59666
1.22152,0.961485,1.63121,1.18059,1.27465,1.15387,1.75077,1.60929
1.24269,0.974575,1.65044,1.18893,1.29668,1.1693,1.77082,1.62156
1.26328,0.987106,1.66958,1.19699,1.31809,1.18405,1.79087,1.63346
1.28407,0.99956,1.68863,1.20477,1.33971,1.19871,1.81092,1.64499
1.30542,1.01213,1.70759,1.21226,1.36191,1.21349,1.83098,1.65615
1.32553,1.02377,1.72646,1.21946,1.38283,1.22716,1.85103,1.66693
1.34574,1.03526,1.74523,1.22637,1.40385,1.24066,1.87109,1.67733
1.36659,1.04689,1.7639,1.23299,1.42553,1.25431,1.89114,1.68734
1.38628,1.05766,1.78248,1.23931,1.44599,1.26694,1.91118,1.69697
1.40662,1.06857,1.80096,1.24533,1.46714,1.27973,1.93122,1.7062
1.4264,1.07895,1.81933,1.25106,1.4877,1.29189,1.95125,1.71504
1.44635,1.0892,1.83759,1.25648,1.50844,1.30389,1.97127,1.72348
1.46672,1.09943,1.85575,1.2616,1.52961,1.31585,1.99127,1.73151
1.48591,1.10884,1.8738,1.2664,1.54956,1.32685,2.01125,1.73914
1.506,1.11844,1.89172,1.27089,1.57044,1.33808,2.03122,1.74635
1.52583,1.12768,1.90953,1.27507,1.59106,1.34886,2.05115,1.75314
1.54511,1.13641,1.92722,1.27892,1.61109,1.35906,2.07106,1.7595
1.56487,1.14511,1.94478,1.28245,1.63163,1.36921,2.09093,1.76543
1.58373,1.15318,1.96222,1.28565,1.65124,1.37861,2.11075,1.77093
1.60345,1.16134,1.97953,1.28854,1.67173,1.38812,2.13054,1.776
1.62232,1.1689,1.99672,1.2911,1.69134,1.39692,2.15029,1.78063
1.64093,1.1761,2.01378,1.29335,1.71068,1.4053,2.16999,1.78483
1.66034,1.18334,2.03072,1.29527,1.73085,1.41372,2.18964,1.78861
1.67885,1.18998,2.04753,1.29688,1.75009,1.42144,2.20924,1.79196
1.69732,1.19635,2.06422,1.29817,1.76929,1.42884,2.22878,1.79487
1.7162,1.20258,2.08077,1.29913,1.78892,1.43607,2.24827,1.79736
1.73469,1.20839,2.0972,1.29978,1.80814,1.44282,2.26769,1.79942
1.75288,1.21384,2.11351,1.30011,1.82705,1.44914,2.28705,1.80106
1.77152,1.21913,2.12968,1.30011,1.84642,1.45527,2.30634,1.80226
1.78934,1.22391,2.14573,1.2998,1.86495,1.46081,2.32556,1.80304
1.80728,1.22844,2.16165,1.29917,1.8836,1.46605,2.3447,1.8034
1.82559,1.23276,2.17271,1.29853,1.90263,1.47104,2.36376,1.80333
1.84359,1.23671,2.18841,1.29735,1.92136,1.4756,2.37706,1.80303
1.86072,1.24017,2.20397,1.29585,1.93917,1.4796,2.39597,1.80224
1.87824,1.24343,2.21633,1.29441,1.95739,1.48335,2.4148,1.80102
1.89584,1.24639,2.23165,1.29231,1.9757,1.48676,2.42979,1.79975
1.9129,1.24895,2.2423,1.29065,1.99344,1.48971,2.44843,1.79778
1.93027,1.25126,2.25739,1.288,2.01151,1.49235,2.46142,1.79615
1.94697,1.25317,2.27233,1.28502,2.02889,1.49454,2.47987,1.79347
1.96405,1.25481,2.28714,1.28171,2.04666,1.49641,2.49821,1.79037
1.98095,1.25611,2.3018,1.27807,2.06425,1.49789,2.51642,1.78686
1.99777,1.25708,2.31633,1.27411,2.08176,1.49898,2.53449,1.78294
2.01415,1.2577,2.33071,1.26982,2.09881,1.49967,2.55244,1.77862
2.03042,1.258,2.34495,1.2652,2.11575,1.49998,2.57025,1.7739
2.0468,1.25798,2.35905,1.26026,2.1328,1.49991,2.58792,1.76878
2.06301,1.25762,2.37301,1.25501,2.14968,1.49946,2.60544,1.76326
2.07888,1.25693,2.38682,1.24943,2.16622,1.49863,2.62282,1.75737
2.09522,1.25588,2.40049,1.24353,2.18324,1.49737,2.64004,1.75109
2.11046,1.25457,2.41401,1.23733,2.19913,1.49581,2.6571,1.74444
2.12634,1.25287,2.42738,1.23081,2.21568,1.49378,2.67399,1.73741
2.14165,1.25088,2.44061,1.22398,2.23163,1.49144,2.69072,1.73002
2.15696,1.24854,2.45368,1.21686,2.2476,1.48868,2.70728,1.72228
2.17274,1.24577,2.46661,1.20943,2.26405,1.48542,2.72366,1.71418
2.18753,1.24282,2.47939,1.2017,2.27948,1.48195,2.73987,1.70575
2.20204,1.23958,2.49202,1.19367,2.29462,1.47815,2.7559,1.69697
2.21739,1.23579,2.5045,1.18535,2.31064,1.47369,2.77174,1.68785
2.23132,1.232,2.51682,1.17674,2.32519,1.46925,2.7874,1.67841
2.24596,1.22766,2.52899,1.16783,2.34048,1.46416,2.80286,1.66864
2.26014,1.2231,2.54099,1.15864,2.35528,1.45881,2.81813,1.65855
2.27473,1.21801,2.55284,1.14917,2.37053,1.45285,2.8332,1.64815
2.28865,1.21279,2.56453,1.13942,2.38506,1.44674,2.84807,1.63745
2.30218,1.20736,2.57607,1.1294,2.39921,1.44037,2.86273,1.62645
2.31595,1.20146,2.58745,1.1191,2.41361,1.43345,2.87719,1.61515
2.32956,1.19524,2.59867,1.10854,2.42784,1.42617,2.89145,1.60358
2.34326,1.18859,2.60973,1.09772,2.44218,1.41837,2.9055,1.59173
2.35618,1.18194,2.62063,1.08664,2.45569,1.41059,2.91934,1.57961
2.3691,1.17492,2.63138,1.07531,2.46921,1.40236,2.93297,1.56722
2.38222,1.16739,2.64196,1.06372,2.48296,1.39354,2.94639,1.55458
2.39487,1.15975,2.65239,1.05189,2.4962,1.38458,2.9596,1.54169
2.40742,1.15178,2.66265,1.03982,2.50935,1.37523,2.97259,1.52856
2.42045,1.14308,2.67275,1.0275,2.52301,1.36503,2.98537,1.51518
2.4324,1.1347,2.6827,1.01495,2.53554,1.3552,2.99794,1.50158
2.44469,1.12569,2.69248,1.00217,2.54842,1.34462,3.01028,1.48775
2.45641,1.11668,2.7021,0.989162,2.56073,1.33406,3.02242,1.4737
2.46826,1.10718,2.71157,0.975927,2.57316,1.3229,3.03434,1.45943
2.48003,1.09732,2.72087,0.96247,2.58552,1.31133,3.04605,1.44496
2.49147,1.08733,2.73,0.948796,2.59753,1.29959,3.05754,1.43028
2.50302,1.0768,2.73896,0.934909,2.60967,1.28721,3.06881,1.4154
2.51401,1.06637,2.74776,0.920813,2.62121,1.27495,3.07986,1.40034
2.52502,1.05549,2.75638,0.906513,2.63279,1.26215,3.09069,1.38508
2.53592,1.04428,2.76483,0.892014,2.64426,1.24897,3.1013,1.36964
2.54659,1.03288,2.77311,0.87732,2.65549,1.23555,3.11169,1.35403
2.55721,1.02109,2.78121,0.862435,2.66666,1.22167,3.12186,1.33824
2.5676,1.0091,2.78915,0.847364,2.67761,1.20754,3.13181,1.32229
2.57776,0.99693,2.7969,0.832111,2.68831,1.19319,3.14154,1.30618
2.58797,0.984243,2.80448,0.816682,2.69906,1.17823,3.15106,1.28991
2.59755,0.971885,2.81188,0.801086,2.70917,1.16365,3.16035,1.27349
2.60765,0.958371,2.8191,0.785332,2.71982,1.1477,3.16943,1.25692
2.6168,0.945679,2.82615,0.769424,2.72947,1.13271,3.1783,1.24022
2.62622,0.932149,2.83302,0.75337,2.73941,1.11673,3.18695,1.22339
2.63544,0.918414,2.8397,0.737177,2.74915,1.10049,3.19538,1.20644
2.64437,0.904627,2.84621,0.720849,2.75859,1.08418,3.20361,1.18937
2.6533,0.890356,2.85254,0.704395,2.76802,1.06729,3.21162,1.17218
2.66186,0.876192,2.85869,0.687819,2.77707,1.05052,3.21943,1.15489
2.67041,0.861527,2.86466,0.671129,2.78611,1.03315,3.22702,1.13749
2.6787,0.846806,2.87045,0.654328,2.79488,1.0157,3.23442,1.12
2.68696,0.831592,2.87606,0.637422,2.80364,0.997658,3.2416,1.10241
2.69495,0.816376,2.8815,0.620417,2.81209,0.979602,3.24859,1.08473
2.70261,0.801262,2.88675,0.603317,2.8202,0.961658,3.25538,1.06697
2.71036,0.785404,2.89183,0.586128,2.82842,0.942819,3.26197,1.04912
2.71783,0.769588,2.89673,0.568852,2.83634,0.924021,3.26836,1.0312
2.72511,0.753597,2.90144,0.551498,2.84406,0.905003,3.27456,1.0132
2.73221,0.737436,2.90598,0.534071,2.8516,0.885772,3.28056,0.995132
2.73912,0.72115,2.91033,0.516577,2.85893,0.866382,3.28637,0.976999
2.74585,0.704689,2.9145,0.499021,2.86608,0.846773,3.29198,0.958806
2.75248,0.687865,2.91848,0.481404,2.87312,0.826719,3.2974,0.940557
2.75885,0.671105,2.92227,0.463731,2.87989,0.806731,3.30264,0.922253
2.76526,0.653579,2.92587,0.446006,2.8867,0.78582,3.30767,0.903894
2.77116,0.636811,2.92928,0.428237,2.89298,0.765801,3.31252,0.885487
2.777,0.619592,2.9325,0.410429,2.8992,0.745231,3.31718,0.867035
2.78281,0.60178,2.93551,0.392589,2.90538,0.723943,3.32165,0.848543
2.78823,0.584481,2.93833,0.374721,2.91115,0.703258,3.32593,0.830016
2.79366,0.566427,2.94095,0.356828,2.91693,0.681657,3.33003,0.811456
2.79877,0.548715,2.94335,0.338918,2.92238,0.660456,3.33393,0.792864
2.8038,0.530579,2.94555,0.320995,2.92773,0.638737,3.33765,0.774245
2.80869,0.512127,2.94752,0.303056,2.93295,0.616628,3.34119,0.755601
2.81322,0.494249,2.94923,0.285072,2.93778,0.595196,3.34452,0.736926
2.81778,0.475449,2.95055,0.266925,2.94265,0.572649,3.34764,0.718189
2.82202,0.457091,2.95128,0.248439,2.94718,0.550621,3.35041,0.699264
2.82612,0.43849,2.95124,0.229463,2.95155,0.528293,3.35267,0.679963
2.83007,0.419657,2.95032,0.209907,2.95577,0.505676,3.35427,0.660123
2.8338,0.400919,2.94872,0.189979,2.95976,0.483164,3.35509,0.639647
2.83749,0.381356,2.94661,0.169852,2.9637,0.459651,3.35534,0.618745
2.84084,0.362575,2.94398,0.149516,2.96728,0.437069,3.35517,0.597593
2.84403,0.343645,2.94079,0.128985,2.97068,0.4143,3.35456,0.576167
2.84706,0.324464,2.93721,0.1084,2.97393,0.391221,3.35351,0.554472
2.84989,0.305393,2.93334,0.0878407,2.97696,0.368267,3.35215,0.532653
2.85263,0.285639,2.92923,0.0673641,2.97989,0.344482,3.35055,0.510793
2.85512,0.266369,2.92496,0.0470346,2.98254,0.321274,3.34878,0.488955
2.85744,0.246862,2.92058,0.0268809,2.98504,0.297774,3.3469,0.467209
2.85957,0.227482,2.91655,0.00890529,2.98732,0.27442,3.34493,0.445587
2.86154,0.207925,2.912,-0.0108809,2.98942,0.250847,3.34311,0.426245
2.86334,0.18816,2.90737,-0.0304697,2.99135,0.227018,3.34102,0.404894
2.86496,0.168312,2.90266,-0.049863,2.99309,0.203084,3.33888,0.38369
2.86639,0.148657,2.89786,-0.06906,2.99461,0.179379,3.33668,0.362634
2.86765,0.128714,2.89299,-0.0880609,2.99597,0.155322,3.33441,0.341726
2.8687,0.109343,2.88803,-0.106868,2.99709,0.131953,3.33208,0.320967
2.86961,0.0892129,2.88299,-0.125485,2.99806,0.107664,3.32966,0.300357
2.87032,0.0695747,2.87785,-0.14392,2.99882,0.0839669,3.32716,0.279892
2.87087,0.0494105,2.87261,-0.162175,2.99941,0.0596329,3.32457,0.259566
2.87122,0.0296143,2.86727,-0.180257,2.99979,0.0357416,3.32188,0.239377
2.8714,0.00991869,2.86183,-0.198173,2.99998,0.011971,3.31966,0.223322
2.8714,-0.0100813,2.85739,-0.212391,2.99998,-0.0121672,3.31617,0.199393
2.87122,-0.0298126,2.85174,-0.230022,2.99978,-0.035981,3.31375,0.18354
2.87085,-0.0501441,2.84713,-0.244014,2.99939,-0.0605182,3.31061,0.163833
2.87032,-0.069543,2.84126,-0.261365,2.99882,-0.0839287,3.30799,0.148157
2.8696,-0.0895282,2.83527,-0.278564,2.99805,-0.108045,3.30459,0.128672
2.8687,-0.10941,2.82916,-0.295616,2.99709,-0.132034,3.30104,0.10931
2.86763,-0.129059,2.82292,-0.312525,2.99594,-0.15574,3.29733,0.0900684
2.86632,-0.149694,2.81654,-0.329295,2.99454,-0.180631,3.29346,0.0709458
2.86487,-0.169477,2.81069,-0.344275,2.99299,-0.20449,3.28942,0.0519396
2.86332,-0.188448,2.80405,-0.360793,2.99132,-0.227365,3.28563,0.0349315
2.86152,-0.208107,2.79728,-0.377183,2.9894,-0.251066,3.28124,0.0161445
2.85956,-0.227577,2.79176,-0.390206,2.9873,-0.274535,3.27666,-0.00252397
2.85726,-0.248452,2.78475,-0.406376,2.98484,-0.29969,3.27286,-0.0173735
2.85503,-0.267093,2.77761,-0.422427,2.98245,-0.322147,3.26792,-0.0358275
2.85255,-0.286256,2.77035,-0.438365,2.9798,-0.345226,3.26278,-0.0541545
2.84983,-0.305867,2.76298,-0.454198,2.97688,-0.368837,3.25745,-0.0723511
2.84702,-0.324744,2.75552,-0.469932,2.97388,-0.391558,3.25192,-0.0904163
2.84374,-0.345359,2.74797,-0.48557,2.97038,-0.416363,3.24618,-0.108346
2.84064,-0.363749,2.74035,-0.501119,2.96706,-0.438482,3.24026,-0.126133
2.83715,-0.383236,2.73268,-0.516583,2.96333,-0.461912,3.23415,-0.143772
2.83367,-0.40162,2.72498,-0.531969,2.95961,-0.484007,3.22786,-0.161258
2.82962,-0.421855,2.71726,-0.547277,2.95529,-0.508317,3.22138,-0.178586
2.82548,-0.441453,2.70954,-0.56251,2.95087,-0.53185,3.21474,-0.195747
2.8218,-0.458092,2.70184,-0.577686,2.94693,-0.551823,3.20794,-0.21273
2.81757,-0.476334,2.69409,-0.592934,2.94242,-0.573711,3.20096,-0.229542
2.81307,-0.494844,2.68623,-0.608373,2.93763,-0.595909,3.19369,-0.24627
2.8084,-0.513236,2.67813,-0.624071,2.93264,-0.617957,3.18598,-0.263011
2.80336,-0.532179,2.6697,-0.640038,2.92727,-0.640654,3.17769,-0.279868
2.79865,-0.549168,2.66082,-0.656201,2.92225,-0.660999,3.16868,-0.296931
2.79352,-0.566889,2.65246,-0.670783,2.91679,-0.682211,3.15887,-0.314252
2.78816,-0.584717,2.64274,-0.68692,2.91107,-0.70354,3.14943,-0.330023
2.7824,-0.603043,2.6327,-0.702886,2.90495,-0.725453,3.13834,-0.34769
2.77679,-0.620232,2.62547,-0.713958,2.89897,-0.745996,3.1268,-0.365382
2.77088,-0.637625,2.61157,-0.734354,2.89269,-0.766772,3.11484,-0.383075
2.76501,-0.654282,2.60045,-0.74991,2.88644,-0.786659,3.10243,-0.400788
2.75871,-0.67147,2.5891,-0.76525,2.87975,-0.807167,3.0896,-0.418499
2.75235,-0.688215,2.58109,-0.775819,2.87298,-0.827137,3.07654,-0.436089
2.74577,-0.704881,2.5696,-0.790639,2.866,-0.847001,3.06336,-0.453473
2.7389,-0.721669,2.55471,-0.809352,2.8587,-0.867,3.05412,-0.465491
2.73202,-0.737891,2.54334,-0.823283,2.85139,-0.886314,3.03702,-0.487418
2.72483,-0.754222,2.53207,-0.836795,2.84377,-0.905746,3.02398,-0.503899
2.71764,-0.77,2.52089,-0.849877,2.83613,-0.92451,3.01106,-0.520029
2.71017,-0.785802,2.51202,-0.860031,2.82822,-0.943292,2.99828,-0.535799
2.70247,-0.801541,2.501,-0.872333,2.82005,-0.961989,2.98815,-0.548156
2.69473,-0.8168,2.49004,-0.884193,2.81186,-0.980106,2.97563,-0.563282
2.68655,-0.832366,2.47913,-0.895605,2.8032,-0.998576,2.96324,-0.578054
2.67851,-0.847146,2.46824,-0.906559,2.79468,-1.0161,2.95098,-0.592471
2.66983,-0.862526,2.45735,-0.917047,2.78551,-1.03433,2.93886,-0.606536
2.66172,-0.87642,2.44644,-0.927058,2.77692,-1.05079,2.92687,-0.620252
2.65306,-0.890742,2.43549,-0.93658,2.76777,-1.06775,2.915,-0.633621
2.64387,-0.905414,2.42447,-0.945599,2.75806,-1.08511,2.90325,-0.646643
2.6352,-0.918775,2.4156,-0.952441,2.7489,-1.10092,2.89161,-0.659321
2.62582,-0.932729,2.40444,-0.960514,2.73899,-1.11741,2.88239,-0.669215
2.61666,-0.945873,2.39316,-0.968034,2.72933,-1.13294,2.87096,-0.681271
2.6071,-0.959118,2.38177,-0.974987,2.71924,-1.14858,2.85965,-0.692977
2.59717,-0.97238,2.37025,-0.981355,2.70877,-1.16424,2.84844,-0.704335
2.58753,-0.984791,2.35859,-0.987126,2.69861,-1.17888,2.83734,-0.715343
2.57682,-0.998081,2.3468,-0.992288,2.68732,-1.19455,2.82634,-0.725995
2.56703,-1.00978,2.33488,-0.996837,2.677,-1.20833,2.81544,-0.736292
2.55685,-1.02149,2.32282,-1.00076,2.66629,-1.22214,2.80465,-0.746234
2.54631,-1.03319,2.31064,-1.00407,2.65519,-1.23591,2.79395,-0.755819
2.53573,-1.04448,2.29834,-1.00675,2.64406,-1.24921,2.78335,-0.765049
2.52477,-1.05575,2.28591,-1.0088,2.63253,-1.26246,2.77283,-0.773923
2.51377,-1.0666,2.27338,-1.01022,2.62097,-1.27522,2.76239,-0.782441
2.50271,-1.07709,2.26074,-1.01102,2.60934,-1.28755,2.75203,-0.790602
2.49123,-1.08754,2.24801,-1.01119,2.59727,-1.29984,2.74174,-0.798402
2.47958,-1.09771,2.23519,-1.01073,2.58504,-1.31178,2.73151,-0.805837
2.46808,-1.10733,2.22229,-1.00965,2.57297,-1.32308,2.72134,-0.812904
2.45629,-1.11678,2.20932,-1.00795,2.5606,-1.33417,2.71121,-0.819601
2.44413,-1.12611,2.19628,-1.00565,2.54784,-1.34512,2.70112,-0.825924
2.43209,-1.13493,2.18317,-1.00274,2.53521,-1.35546,2.69106,-0.831873
2.41984,-1.14349,2.17001,-0.999238,2.52237,-1.36552,2.68102,-0.837443
2.40739,-1.1518,2.1568,-0.995152,2.50932,-1.37525,2.67098,-0.842633
2.39472,-1.15985,2.14353,-0.990493,2.49605,-1.38469,2.66093,-0.847436
2.38199,-1.16753,2.1302,-0.985273,2.48272,-1.3937,2.65085,-0.851848
2.36893,-1.17502,2.11682,-0.979509,2.46904,-1.40247,2.64073,-0.855865
2.35585,-1.18212,2.10339,-0.973219,2.45534,-1.41079,2.63056,-0.859483
2.34272,-1.18886,2.0899,-0.966424,2.44161,-1.41869,2.62031,-0.8627
2.32923,-1.19539,2.07636,-0.959147,2.4275,-1.42635,2.60997,-0.86551
2.31555,-1.20164,2.06549,-0.952996,2.41318,-1.43366,2.59952,-0.867908
2.30189,-1.20748,2.05184,-0.944916,2.39891,-1.44051,2.59107,-0.869525
2.28823,-1.21296,2.03813,-0.936431,2.38463,-1.44692,2.5804,-0.871163
2.27408,-1.21825,2.02435,-0.927571,2.36985,-1.45313,2.56957,-0.872368
2.25994,-1.22316,2.01049,-0.91837,2.35507,-1.45889,2.55858,-0.873133
2.24529,-1.22787,1.99656,-0.908861,2.33977,-1.4644,2.5474,-0.87345
2.23126,-1.23202,1.98256,-0.899079,2.32513,-1.46927,2.53605,-0.873309
2.21654,-1.23601,1.96847,-0.889061,2.30976,-1.47395,2.52449,-0.872703
2.20175,-1.23965,1.95431,-0.878847,2.29432,-1.47823,2.51274,-0.871623
2.18701,-1.24293,1.9415,-0.869521,2.27894,-1.48208,2.50079,-0.870061
2.17189,-1.24593,1.92719,-0.859048,2.26317,-1.4856,2.48985,-0.868238
2.15683,-1.24857,1.91281,-0.848501,2.24746,-1.48871,2.47751,-0.865741
2.14144,-1.25091,1.90124,-0.840042,2.23142,-1.49147,2.46495,-0.86274
2.12604,-1.2529,1.88672,-0.829484,2.21536,-1.49383,2.45476,-0.859972
2.11045,-1.25458,1.87209,-0.818993,2.19911,-1.49581,2.44183,-0.85605
2.09471,-1.25592,1.85735,-0.808619,2.18271,-1.49741,2.4287,-0.851613
2.07859,-1.25695,1.84248,-0.798404,2.16592,-1.49865,2.41537,-0.846659
2.06283,-1.25762,1.83048,-0.790368,2.1495,-1.49946,2.40185,-0.841189
2.04651,-1.25798,1.81534,-0.780503,2.13251,-1.49992,2.3909,-0.836441
2.03043,-1.258,1.80001,-0.770846,2.11575,-1.49998,2.37704,-0.830041
2.01395,-1.2577,1.78447,-0.761398,2.0986,-1.49966,2.363,-0.823123
1.99739,-1.25706,1.7687,-0.752149,2.08136,-1.49896,2.34876,-0.815689
1.9807,-1.25609,1.75268,-0.743084,2.06399,-1.49787,2.33433,-0.807739
1.96398,-1.2548,1.7364,-0.734182,2.04659,-1.4964,2.31969,-0.799276
1.94653,-1.25312,1.72152,-0.726289,2.02843,-1.49449,2.30484,-0.790306
1.92975,-1.25119,1.70474,-0.717624,2.01097,-1.49228,2.29129,-0.781801
1.91267,-1.24892,1.68767,-0.709043,1.9932,-1.48967,2.27602,-0.771872
1.89533,-1.2463,1.67033,-0.700523,1.97517,-1.48666,2.26053,-0.761443
1.87802,-1.24339,1.65269,-0.69204,1.95716,-1.48331,2.24479,-0.750518
1.86017,-1.24007,1.63477,-0.683569,1.93859,-1.47948,2.2288,-0.739104
1.84299,-1.23658,1.61656,-0.675087,1.92073,-1.47545,2.21255,-0.727211
1.82485,-1.23259,1.59806,-0.666569,1.90187,-1.47085,2.19602,-0.714846
1.80714,-1.22841,1.58118,-0.658852,1.88345,-1.466,2.17922,-0.702021
1.78923,-1.22388,1.5679,-0.652805,1.86483,-1.46077,2.16385,-0.690092
1.77107,-1.21901,1.54869,-0.644081,1.84596,-1.45513,2.15173,-0.680565
1.75268,-1.21378,1.52923,-0.635239,1.82684,-1.44907,2.13417,-0.666584
1.73428,-1.20827,1.50951,-0.626258,1.80771,-1.44267,2.1163,-0.652181
1.71577,-1.20243,1.48954,-0.617119,1.78847,-1.4359,2.09813,-0.637369
1.69724,-1.19632,1.46934,-0.607804,1.76921,-1.42881,2.07966,-0.622161
1.67852,-1.18987,1.44892,-0.598295,1.74975,-1.42131,2.06087,-0.60657
1.65962,-1.18308,1.42827,-0.588579,1.73011,-1.41342,2.04178,-0.590607
1.64086,-1.17608,1.40742,-0.578639,1.71061,-1.40527,2.02238,-0.574285
1.6217,-1.16865,1.38636,-0.568463,1.69069,-1.39664,2.00267,-0.557616
1.60267,-1.16102,1.36511,-0.558038,1.67091,-1.38775,1.98264,-0.540611
1.58342,-1.15305,1.34368,-0.547353,1.65091,-1.37845,1.96232,-0.523281
1.56411,-1.14478,1.32208,-0.536401,1.63084,-1.36882,1.94169,-0.505638
1.54429,-1.13605,1.3003,-0.525175,1.61025,-1.35863,1.92076,-0.487696
1.52512,-1.12735,1.27837,-0.513663,1.59032,-1.34848,1.89953,-0.469465
1.5056,-1.11825,1.25629,-0.50186,1.57002,-1.33785,1.87802,-0.450954
1.48603,-1.1089,1.23407,-0.489764,1.54969,-1.32692,1.85622,-0.432174
1.46604,-1.09909,1.21172,-0.477367,1.52891,-1.31546,1.83415,-0.413137
1.44612,-1.08908,1.18925,-0.464668,1.5082,-1.30375,1.8118,-0.393851
1.4251,-1.07828,1.16666,-0.451665,1.48635,-1.2911,1.7892,-0.374327
1.40589,-1.06818,1.14397,-0.438355,1.46638,-1.27927,1.76633,-0.354574
1.3857,-1.05734,1.12118,-0.42474,1.44539,-1.26657,1.74323,-0.334603
1.3655,-1.04629,1.09831,-0.410828,1.42439,-1.2536,1.71988,-0.314423
1.34511,-1.0349,1.07537,-0.396619,1.40319,-1.24024,1.69632,-0.294051
1.32448,-1.02317,1.05237,-0.382115,1.38174,-1.22646,1.67254,-0.273496
