time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,0,0,2.66845,1.99999,3.98927e-06,2.62161,0,0,2,1.99999,3.98927e-06,1.95316,2.29518,1.98071,0,-2.06179e-07,-3.27864e-05,-0.0662022,2.4,2.4,0,-2.06179e-07,-3.27864e-05,-0.0662022
0.0100456,0.0234255,0.0202154,2.66843,1.99999,3.53605e-06,2.62076,0.0244954,0.0244946,2,1.99999,3.53605e-06,1.95231,2.29511,1.98048,-0.00285144,9.30426e-07,-3.69688e-05,-0.0616827,2.39992,2.39968,0,9.30426e-07,-3.69688e-05,-0.0616827
0.0199498,0.0458189,0.0395366,2.66839,1.99999,3.15218e-06,2.62023,0.0479112,0.0479051,2,1.99999,3.15218e-06,1.95178,2.29491,1.97981,-0.00557368,1.6505e-06,-3.96978e-05,-0.0412783,2.39969,2.39878,0,1.85354e-06,-3.96974e-05,-0.0412783
0.0300123,0.0688793,0.0594267,2.66832,1.99999,2.7433e-06,2.61999,0.0720244,0.0720036,2,1.99999,2.745e-06,1.95155,2.29458,1.97866,-0.0083698,-0.000153699,-4.24866e-05,-0.00255814,2.39931,2.39723,0,2.40905e-06,-4.16884e-05,-0.00255814
0.039926,0.0917916,0.0791789,2.66822,1.99999,2.44787e-06,2.6201,0.0959823,0.0959332,2,1.99999,2.44927e-06,1.95166,2.29411,1.97708,-0.0111371,-0.000854084,-3.28035e-05,0.0346563,2.39877,2.39509,0,2.46464e-06,-4.27773e-05,0.0346563
0.0499114,0.114677,0.0988944,2.6681,1.99995,7.31326e-06,2.6209,0.119912,0.119816,2,1.99999,1.88244e-06,1.95245,2.29351,1.97504,-0.0138869,-0.00625742,0.00138334,0.078854,2.39808,2.39233,0,-1.08245e-06,-4.42811e-05,0.0788544
0.059925,0.137669,0.118684,2.66794,1.99985,4.38177e-05,2.62176,0.143951,0.143785,2,1.99999,1.44375e-06,1.95331,2.29277,1.97253,-0.0166314,-0.0161838,0.00683397,0.0925245,2.39724,2.38895,0,-1.51181e-05,-4.24606e-05,0.0925285
0.0699741,0.160796,0.13857,2.66776,1.99961,0.000164723,2.62275,0.168131,0.167867,2,1.99999,1.07389e-06,1.9543,2.29189,1.96954,-0.0193703,-0.0328422,0.018374,0.106399,2.39623,2.38492,0,-5.73323e-05,-2.81366e-05,0.106423
0.0799767,0.183656,0.158203,2.66756,1.99917,0.00042526,2.62387,0.192032,0.191639,2,1.99999,9.78296e-07,1.95543,2.29089,1.96614,-0.0220528,-0.0541545,0.0340832,0.115964,2.39508,2.38033,0,-0.000150519,1.50689e-05,0.116052
0.089921,0.206681,0.177949,2.66732,1.99874,0.0007051,2.62468,0.216103,0.215542,2,1.99999,1.2617e-06,1.95624,2.28974,1.96225,-0.0247259,-0.0694384,0.0460331,0.114964,2.39377,2.37509,0,-0.000253871,7.00081e-05,0.115142
0.100015,0.229582,0.197559,2.66706,1.99764,0.00146787,2.62614,0.240044,0.239275,2,1.99999,3.26532e-06,1.95771,2.28846,1.95792,-0.027353,-0.0997571,0.0724148,0.110415,2.3923,2.36927,0,-0.000578118,0.000262311,0.110921
0.109936,0.252436,0.217095,2.66677,1.99652,0.00231349,2.62724,0.263935,0.262912,2,1.99998,5.6779e-06,1.95848,2.28706,1.95314,-0.02994,-0.125418,0.0974031,0.108901,2.39069,2.36285,0,-0.000851832,0.000437009,0.11002
0.119962,0.275216,0.23653,2.66646,1.99513,0.00343032,2.62833,0.287747,0.28642,2,1.99997,1.43867e-05,1.95991,2.28552,1.94792,-0.0324806,-0.152795,0.12672,0.109191,2.38893,2.35584,0,-0.00160487,0.00094974,0.110928
0.129862,0.298194,0.256092,2.66612,1.99346,0.00486256,2.62943,0.311763,0.310075,2,1.99995,2.6776e-05,1.96103,2.28383,1.94219,-0.0350019,-0.181114,0.160472,0.110837,2.38701,2.34816,0,-0.00245346,0.00156523,0.11372
0.139895,0.321008,0.27547,2.66576,1.99151,0.00665426,2.63055,0.335607,0.3335,2,1.99993,3.96696e-05,1.96184,2.28201,1.93604,-0.0374609,-0.209584,0.19861,0.113088,2.38494,2.33993,0,-0.00321231,0.00214074,0.116331
0.149954,0.344207,0.295127,2.66537,1.98927,0.00884951,2.63169,0.359851,0.357253,2,1.99987,7.64101e-05,1.96339,2.28002,1.92932,-0.0399132,-0.237731,0.241184,0.115652,2.38267,2.33094,0,-0.00504142,0.00360555,0.122463
0.159967,0.366898,0.314302,2.66496,1.98675,0.0114928,2.63286,0.383563,0.380415,2,1.99981,0.000119889,1.96464,2.27794,1.92227,-0.0422618,-0.265234,0.288222,0.118257,2.3803,2.32154,0,-0.0068703,0.00515924,0.128124
0.169977,0.389713,0.333527,2.66452,1.98397,0.0146285,2.63405,0.407402,0.403628,2,1.99973,0.000181091,1.96595,2.27571,1.91473,-0.0445706,-0.2917,0.339634,0.12043,2.37777,2.31148,0,-0.00911001,0.00716227,0.134288
0.179996,0.412469,0.352643,2.66407,1.98092,0.0183002,2.63527,0.431177,0.426701,2,1.99963,0.000264903,1.96733,2.27335,1.90673,-0.0468181,-0.316851,0.395437,0.121972,2.37508,2.30085,0,-0.0118027,0.00969542,0.14093
0.190014,0.435255,0.371723,2.66359,1.97764,0.0225523,2.63649,0.454982,0.449719,2,1.9995,0.000377082,1.96877,2.27084,1.89826,-0.0490106,-0.340561,0.455721,0.122836,2.37224,2.2896,0,-0.0149927,0.0128523,0.148202
0.199965,0.457988,0.390693,2.66308,1.97412,0.0274295,2.63772,0.478729,0.472595,2,1.99933,0.000524352,1.97029,2.2682,1.88934,-0.0511378,-0.362723,0.52045,0.122775,2.36925,2.27777,0,-0.0187174,0.01673,0.156074
0.209955,0.480468,0.409384,2.66257,1.97039,0.0329743,2.63894,0.50221,0.495123,2,1.99912,0.000714334,1.97189,2.26544,1.88006,-0.0531798,-0.38312,0.589118,0.120947,2.36613,2.26549,0,-0.0229871,0.0214062,0.163915
0.219958,0.502957,0.428011,2.66203,1.96646,0.0392253,2.64014,0.525697,0.517563,2,1.99887,0.00095559,1.97357,2.26255,1.87031,-0.055159,-0.401748,0.66169,0.117619,2.36286,2.25261,0,-0.0278519,0.027011,0.172235
0.22987,0.525565,0.446661,2.66147,1.96236,0.0462192,2.64129,0.549306,0.540019,2,1.99856,0.00125814,1.97534,2.2595,1.86004,-0.0570827,-0.418497,0.737497,0.112965,2.35943,2.23907,0,-0.0333618,0.0336865,0.181418
0.239954,0.548394,0.465413,2.66088,1.9581,0.0539813,2.64239,0.573144,0.562587,2,1.9982,0.0016333,1.9772,2.25627,1.84919,-0.0589558,-0.433145,0.815222,0.106823,2.35579,2.2248,0,-0.0395444,0.0415623,0.191435
0.249987,0.570921,0.483833,2.66028,1.9537,0.0625278,2.64342,0.596662,0.584742,2,1.99777,0.00209396,1.97917,2.25295,1.83801,-0.0607338,-0.445615,0.89422,0.0995131,2.35205,2.21013,0,-0.0464539,0.0508116,0.202726
0.259976,0.593427,0.502151,2.65967,1.94919,0.0718672,2.64438,0.620157,0.606762,2,1.99727,0.00265466,1.98126,2.24948,1.82637,-0.0624387,-0.455806,0.973697,0.0911092,2.34816,2.19488,0,-0.0541277,0.0616002,0.215429
0.269972,0.615717,0.520203,2.65904,1.9446,0.0820005,2.64524,0.643423,0.62845,2,1.99668,0.00333163,1.98349,2.2459,1.81437,-0.064055,-0.46363,1.05285,0.0816547,2.34415,2.1792,0,-0.062594,0.0740922,0.229575
0.279954,0.638359,0.538447,2.65839,1.93993,0.0929208,2.64601,0.667055,0.650357,2,1.99601,0.00414272,1.98586,2.24212,1.8017,-0.0656219,-0.469034,1.13096,0.0712051,2.33992,2.16269,0,-0.0718734,0.0884495,0.245144
0.289905,0.660698,0.556348,2.65772,1.93664,0.101026,2.64648,0.690366,0.671838,2,1.99548,0.00480062,1.98762,2.23824,1.78872,-0.067092,-0.471362,1.18465,0.0633294,2.33559,2.14581,0,-0.0788587,0.099693,0.256841
