time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0,2.94897,0,2.66649,2.00138,0.7498,2.62502,3,0,2,2.00138,0.7498,1.95658,0,1.47448,0,0.00995536,1.91994,-0.0573455,-0,1.5,0,0.00995536,1.91994,-0.0573455
0.00994721,2.94893,0.0148116,2.66649,2.00148,0.769098,2.62445,2.99996,0.0150679,2,2.00148,0.769098,1.95601,-0.00740579,1.47446,0,0.0103979,1.93945,-0.0556814,-0.00753395,1.49998,0,0.0103979,1.93945,-0.0556814
0.0200063,2.94882,0.0294721,2.66649,2.00159,0.788588,2.62396,2.99985,0.0299821,2,2.00159,0.788588,1.95552,-0.014736,1.47441,0,0.0108133,1.95857,-0.0385596,-0.014991,1.49993,0,0.0108133,1.95857,-0.0385596
0.0299593,2.94864,0.0442313,2.66649,2.0017,0.808268,2.62376,2.99966,0.0449967,2,2.0017,0.808268,1.95531,-0.0221156,1.47432,0,0.0112497,1.97738,0.00128375,-0.0224984,1.49983,0,0.0112496,1.97738,0.00128375
0.0398989,2.94838,0.0588843,2.66649,2.00181,0.828135,2.62403,2.9994,0.0599034,2,2.00181,0.828135,1.95559,-0.0294422,1.47419,0,0.0118437,1.99599,0.053542,-0.0299517,1.4997,0,0.0115462,1.99603,0.0535421
0.0499135,2.94804,0.0740363,2.66649,2.00194,0.848185,2.62475,2.99905,0.0753176,2,2.00193,0.848189,1.9563,-0.0370182,1.47402,0,0.0150918,2.0137,0.0846762,-0.0376588,1.49953,0,0.0117005,2.01481,0.0846762
0.0599689,2.94763,0.0887801,2.66649,2.00213,0.868396,2.62567,2.99864,0.0903165,2,2.00205,0.868431,1.95723,-0.0443901,1.47382,0,0.0236882,2.02762,0.100061,-0.0451582,1.49932,0,0.011859,2.03357,0.100063
0.0699979,2.94715,0.103392,2.66649,2.00244,0.888717,2.62675,2.99816,0.105181,2,2.00217,0.888861,1.9583,-0.051696,1.47358,0,0.0390954,2.03546,0.114646,-0.0525906,1.49908,0,0.0120495,2.05232,0.114661
0.0799884,2.9466,0.118055,2.66649,2.00293,0.909092,2.62796,2.9976,0.120098,2,2.00229,0.90948,1.95952,-0.0590273,1.4733,0,0.0598572,2.03906,0.126454,-0.0600488,1.4988,0,0.0123026,2.07157,0.126519
0.0899694,2.94597,0.132989,2.66649,2.00364,0.929493,2.62923,2.99695,0.135291,2,2.00241,0.930292,1.96079,-0.0664946,1.47298,0,0.0821912,2.04091,0.125993,-0.0676454,1.49847,0,0.0126637,2.0908,0.12618
0.0999795,2.94527,0.147698,2.66649,2.00459,0.949897,2.63048,2.99623,0.150254,2,2.00254,0.951295,1.96204,-0.0738491,1.47263,0,0.107514,2.0391,0.124384,-0.0751271,1.49812,0,0.0129833,2.1097,0.124821
0.110007,2.94448,0.162541,2.66649,2.00581,0.97026,2.63173,2.99544,0.165354,2,2.00267,0.972485,1.96329,-0.0812707,1.47224,0,0.136732,2.03268,0.125805,-0.0826771,1.49772,0,0.0132968,2.12827,0.126702
0.120004,2.94364,0.177141,2.66649,2.00733,0.990535,2.633,2.99458,0.180206,2,2.00281,0.993859,1.96458,-0.0885704,1.47182,0,0.169356,2.02165,0.129737,-0.0901031,1.49729,0,0.0138157,2.14664,0.131411
0.129995,2.94272,0.191867,2.66649,2.0092,1.01068,2.63433,2.99364,0.195188,2,2.00295,1.01542,1.96593,-0.0959337,1.47136,0,0.204733,2.00591,0.136069,-0.0975938,1.49682,0,0.0146741,2.16494,0.138974
0.139906,2.94172,0.206608,2.66649,2.01143,1.03064,2.63573,2.99263,0.210184,2,2.0031,1.03716,1.96737,-0.103304,1.47086,0,0.241934,1.98501,0.144152,-0.105092,1.49631,0,0.0158839,2.18275,0.148899
0.149894,2.9406,0.222035,2.66649,2.01404,1.05036,2.63722,2.99148,0.225878,2,2.00327,1.05907,1.96892,-0.111018,1.4703,0,0.280131,1.95854,0.153494,-0.112939,1.49574,0,0.0174488,2.1997,0.160872
